[2024-03-19 11:18:46] [world_the_end] The Player <Rip_Dogwater> has placed STONE at X= 98, Y= 49, Z= -1
[2024-03-20 14:47:17] [world_the_end] The Player <Tester> has placed COBBLESTONE at X= -162, Y= 56, Z= 37
[2024-03-20 14:47:19] [world_the_end] The Player <Tester> has placed COBBLESTONE at X= -162, Y= 56, Z= 38
[2024-03-20 14:47:21] [world_the_end] The Player <Tester> has placed COBBLESTONE at X= -163, Y= 56, Z= 40
[2024-03-20 14:47:21] [world_the_end] The Player <Tester> has placed COBBLESTONE at X= -163, Y= 56, Z= 39
[2024-03-20 14:47:22] [world_the_end] The Player <Tester> has placed COBBLESTONE at X= -163, Y= 56, Z= 38
[2024-03-20 14:47:23] [world_the_end] The Player <Tester> has placed COBBLESTONE at X= -164, Y= 56, Z= 38
[2024-03-20 14:47:27] [world_the_end] The Player <Tester> has placed COBBLESTONE at X= -165, Y= 55, Z= 37
[2024-03-20 14:47:28] [world_the_end] The Player <Tester> has placed COBBLESTONE at X= -165, Y= 55, Z= 38
[2024-03-20 14:47:28] [world_the_end] The Player <Tester> has placed COBBLESTONE at X= -165, Y= 56, Z= 38
[2024-03-20 14:47:29] [world_the_end] The Player <Tester> has placed COBBLESTONE at X= -165, Y= 56, Z= 37
[2024-03-20 14:47:31] [world_the_end] The Player <Tester> has placed COBBLESTONE at X= -171, Y= 58, Z= 38
[2024-03-20 14:48:13] [world] The Player <GolemDaWanderer> has placed COBBLESTONE at X= -631, Y= 64, Z= 288
[2024-03-20 14:48:13] [world] The Player <GolemDaWanderer> has placed COBBLESTONE at X= -631, Y= 65, Z= 288
[2024-03-20 14:48:16] [world] The Player <GolemDaWanderer> has placed COBBLESTONE at X= -632, Y= 65, Z= 285
[2024-03-20 14:48:17] [world] The Player <GolemDaWanderer> has placed COBBLESTONE at X= -632, Y= 65, Z= 286
[2024-03-20 14:48:22] [world_the_end] The Player <Tester> has placed COBBLESTONE at X= -167, Y= 61, Z= 45
[2024-03-20 14:48:25] [world_the_end] The Player <Tester> has placed COBBLESTONE at X= -168, Y= 56, Z= 40
[2024-03-20 14:48:57] [world_the_end] The Player <Tester> has placed LADDER at X= -167, Y= 61, Z= 45
[2024-03-20 14:51:11] [world] The Player <Rip_Dogwater> has placed STONE at X= -544, Y= 55, Z= 408
[2024-03-20 14:51:12] [world] The Player <Rip_Dogwater> has placed STONE at X= -544, Y= 56, Z= 408
[2024-03-20 14:51:12] [world] The Player <Rip_Dogwater> has placed STONE at X= -544, Y= 57, Z= 408
[2024-03-20 14:51:13] [world] The Player <Rip_Dogwater> has placed STONE at X= -544, Y= 58, Z= 408
[2024-03-20 14:51:13] [world] The Player <Rip_Dogwater> has placed STONE at X= -544, Y= 59, Z= 408
[2024-03-20 14:51:14] [world] The Player <Rip_Dogwater> has placed STONE at X= -544, Y= 60, Z= 408
[2024-03-20 14:51:14] [world] The Player <Rip_Dogwater> has placed STONE at X= -544, Y= 61, Z= 408
[2024-03-20 14:51:15] [world] The Player <Rip_Dogwater> has placed STONE at X= -544, Y= 62, Z= 408
[2024-03-20 14:51:15] [world] The Player <Rip_Dogwater> has placed STONE at X= -544, Y= 63, Z= 408
[2024-03-20 14:51:16] [world] The Player <Rip_Dogwater> has placed STONE at X= -544, Y= 64, Z= 408
[2024-03-20 14:51:16] [world] The Player <digbick> has placed COBBLESTONE at X= -692, Y= 71, Z= 316
[2024-03-20 14:51:16] [world] The Player <Rip_Dogwater> has placed STONE at X= -544, Y= 65, Z= 408
[2024-03-20 14:51:17] [world] The Player <digbick> has placed COBBLESTONE at X= -693, Y= 71, Z= 316
[2024-03-20 14:51:21] [world] The Player <digbick> has placed COBBLESTONE at X= -692, Y= 71, Z= 310
[2024-03-20 14:51:39] [world] The Player <digbick> has placed COBBLESTONE at X= -692, Y= 71, Z= 311
[2024-03-20 14:51:45] [world] The Player <digbick> has placed COBBLESTONE at X= -693, Y= 70, Z= 311
[2024-03-20 14:51:46] [world] The Player <digbick> has placed COBBLESTONE at X= -693, Y= 71, Z= 311
[2024-03-20 14:52:02] [world] The Player <digbick> has placed COBBLESTONE at X= -694, Y= 71, Z= 316
[2024-03-20 14:52:05] [world] The Player <digbick> has placed COBBLESTONE at X= -694, Y= 71, Z= 311
[2024-03-20 14:52:07] [world] The Player <digbick> has placed COBBLESTONE at X= -695, Y= 71, Z= 311
[2024-03-20 14:52:26] [world] The Player <digbick> has placed COBBLESTONE at X= -695, Y= 71, Z= 316
[2024-03-20 14:52:29] [world] The Player <digbick> has placed COBBLESTONE at X= -696, Y= 71, Z= 316
[2024-03-20 14:52:32] [world] The Player <digbick> has placed COBBLESTONE at X= -696, Y= 71, Z= 311
[2024-03-20 14:52:51] [world] The Player <qwerty> has placed COBBLESTONE at X= -671, Y= 47, Z= -1341
[2024-03-20 14:52:51] [world] The Player <qwerty> has placed COBBLESTONE at X= -671, Y= 48, Z= -1341
[2024-03-20 14:52:51] [world] The Player <qwerty> has placed COBBLESTONE at X= -671, Y= 49, Z= -1341
[2024-03-20 14:52:52] [world] The Player <qwerty> has placed COBBLESTONE at X= -671, Y= 50, Z= -1341
[2024-03-20 14:52:52] [world] The Player <qwerty> has placed COBBLESTONE at X= -671, Y= 51, Z= -1341
[2024-03-20 14:52:54] [world] The Player <qwerty> has placed COBBLESTONE at X= -670, Y= 52, Z= -1340
[2024-03-20 14:52:55] [world] The Player <qwerty> has placed COBBLESTONE at X= -671, Y= 52, Z= -1340
[2024-03-20 14:52:57] [world] The Player <qwerty> has placed COBBLESTONE at X= -669, Y= 52, Z= -1340
[2024-03-20 14:53:21] [world] The Player <digbick> has placed COBBLESTONE at X= -697, Y= 71, Z= 311
[2024-03-20 14:53:25] [world] The Player <digbick> has placed COBBLESTONE at X= -697, Y= 71, Z= 316
[2024-03-20 14:53:26] [world] The Player <digbick> has placed COBBLESTONE at X= -698, Y= 71, Z= 316
[2024-03-20 14:53:28] [world] The Player <digbick> has placed COBBLESTONE at X= -698, Y= 71, Z= 315
[2024-03-20 14:53:28] [world] The Player <digbick> has placed COBBLESTONE at X= -698, Y= 71, Z= 314
[2024-03-20 14:53:29] [world] The Player <digbick> has placed COBBLESTONE at X= -698, Y= 71, Z= 313
[2024-03-20 14:53:31] [world] The Player <digbick> has placed COBBLESTONE at X= -698, Y= 71, Z= 312
[2024-03-20 14:53:32] [world] The Player <digbick> has placed COBBLESTONE at X= -698, Y= 71, Z= 311
[2024-03-20 14:53:50] [world] The Player <digbick> has placed LOG at X= -698, Y= 71, Z= 316
[2024-03-20 14:53:58] [world] The Player <digbick> has placed LOG at X= -698, Y= 71, Z= 316
[2024-03-20 14:54:05] [world] The Player <NezukoChan> has placed DOUBLE_PLANT at X= -10172, Y= 63, Z= 4117
[2024-03-20 14:54:05] [world] The Player <digbick> has placed COBBLESTONE at X= -698, Y= 70, Z= 315
[2024-03-20 14:54:07] [world] The Player <digbick> has placed COBBLESTONE at X= -698, Y= 70, Z= 316
[2024-03-20 14:54:10] [world] The Player <digbick> has placed LOG at X= -698, Y= 71, Z= 316
[2024-03-20 14:54:38] [world] The Player <digbick> has placed COBBLESTONE at X= -697, Y= 70, Z= 311
[2024-03-20 14:54:39] [world] The Player <digbick> has placed COBBLESTONE at X= -698, Y= 70, Z= 311
[2024-03-20 14:54:44] [world] The Player <digbick> has placed LOG at X= -698, Y= 71, Z= 311
[2024-03-20 14:55:06] [world] The Player <digbick> has placed LOG at X= -698, Y= 72, Z= 311
[2024-03-20 14:55:09] [world] The Player <digbick> has placed LOG at X= -698, Y= 72, Z= 316
[2024-03-20 14:55:24] [world_the_end] The Player <GolemDaWanderer> has placed COBBLESTONE at X= -169, Y= 57, Z= 35
[2024-03-20 14:55:25] [world_the_end] The Player <GolemDaWanderer> has placed COBBLESTONE at X= -169, Y= 58, Z= 35
[2024-03-20 14:55:26] [world_the_end] The Player <GolemDaWanderer> has placed COBBLESTONE at X= -170, Y= 57, Z= 36
[2024-03-20 14:55:27] [world_the_end] The Player <GolemDaWanderer> has placed COBBLESTONE at X= -170, Y= 58, Z= 36
[2024-03-20 14:55:38] [world] The Player <GolemDaWanderer> has placed COBBLESTONE at X= 9998, Y= 66, Z= -9997
[2024-03-20 14:55:38] [world] The Player <GolemDaWanderer> has placed COBBLESTONE at X= 9998, Y= 67, Z= -9997
[2024-03-20 14:55:42] [world] The Player <GolemDaWanderer> has placed COBBLESTONE at X= 9999, Y= 66, Z= -9998
[2024-03-20 14:55:43] [world] The Player <qwerty> has placed DIRT at X= -673, Y= 66, Z= -1349
[2024-03-20 14:55:51] [world] The Player <qwerty> has placed DIRT at X= -673, Y= 68, Z= -1350
[2024-03-20 14:56:33] [world] The Player <digbick> has placed WOOD at X= -692, Y= 73, Z= 311
[2024-03-20 14:56:36] [world] The Player <digbick> has placed WOOD at X= -693, Y= 73, Z= 311
[2024-03-20 14:56:38] [world_the_end] The Player <hexa> has placed COBBLESTONE at X= 44, Y= 1, Z= 199
[2024-03-20 14:56:39] [world_the_end] The Player <hexa> has placed COBBLESTONE at X= 44, Y= 2, Z= 199
[2024-03-20 14:56:39] [world_the_end] The Player <hexa> has placed COBBLESTONE at X= 44, Y= 3, Z= 199
[2024-03-20 14:56:40] [world_the_end] The Player <hexa> has placed COBBLESTONE at X= 44, Y= 4, Z= 199
[2024-03-20 14:56:40] [world_the_end] The Player <hexa> has placed COBBLESTONE at X= 44, Y= 5, Z= 199
[2024-03-20 14:56:41] [world_the_end] The Player <hexa> has placed COBBLESTONE at X= 44, Y= 6, Z= 199
[2024-03-20 14:56:41] [world_the_end] The Player <hexa> has placed COBBLESTONE at X= 44, Y= 7, Z= 199
[2024-03-20 14:56:42] [world] The Player <digbick> has placed WOOD at X= -692, Y= 73, Z= 316
[2024-03-20 14:56:42] [world_the_end] The Player <hexa> has placed COBBLESTONE at X= 44, Y= 8, Z= 199
[2024-03-20 14:56:42] [world_the_end] The Player <hexa> has placed COBBLESTONE at X= 44, Y= 9, Z= 199
[2024-03-20 14:56:43] [world] The Player <digbick> has placed WOOD at X= -693, Y= 73, Z= 316
[2024-03-20 14:56:43] [world_the_end] The Player <hexa> has placed COBBLESTONE at X= 44, Y= 10, Z= 199
[2024-03-20 14:56:54] [world_the_end] The Player <hexa> has placed COBBLESTONE at X= 39, Y= 11, Z= 203
[2024-03-20 14:56:54] [world_the_end] The Player <hexa> has placed COBBLESTONE at X= 40, Y= 11, Z= 203
[2024-03-20 14:56:54] [world_the_end] The Player <hexa> has placed COBBLESTONE at X= 40, Y= 12, Z= 203
[2024-03-20 14:56:54] [world_the_end] The Player <hexa> has placed COBBLESTONE at X= 40, Y= 13, Z= 203
[2024-03-20 14:56:56] [world] The Player <GolemDaWanderer> has placed COBBLESTONE at X= 9999, Y= 67, Z= -9998
[2024-03-20 14:56:57] [world] The Player <GolemDaWanderer> has placed COBBLESTONE at X= 9998, Y= 67, Z= -9999
[2024-03-20 14:56:58] [world] The Player <GolemDaWanderer> has placed COBBLESTONE at X= 9998, Y= 68, Z= -9999
[2024-03-20 14:56:58] [world_the_end] The Player <hexa> has placed COBBLESTONE at X= 40, Y= 13, Z= 202
[2024-03-20 14:56:59] [world_the_end] The Player <hexa> has placed COBBLESTONE at X= 39, Y= 13, Z= 202
[2024-03-20 14:57:00] [world] The Player <GolemDaWanderer> has placed COBBLESTONE at X= 9998, Y= 68, Z= -9998
[2024-03-20 14:57:00] [world_the_end] The Player <hexa> has placed COBBLESTONE at X= 39, Y= 13, Z= 201
[2024-03-20 14:57:01] [world] The Player <digbick> has placed LOG at X= -698, Y= 73, Z= 311
[2024-03-20 14:57:02] [world_the_end] The Player <hexa> has placed COBBLESTONE at X= 40, Y= 12, Z= 202
[2024-03-20 14:57:02] [world_the_end] The Player <hexa> has placed COBBLESTONE at X= 40, Y= 13, Z= 201
[2024-03-20 14:57:10] [world_the_end] The Player <hexa> has placed COBBLESTONE at X= 39, Y= 13, Z= 203
[2024-03-20 14:57:13] [world] The Player <GolemDaWanderer> has placed COBBLESTONE at X= 9998, Y= 66, Z= -9998
[2024-03-20 14:57:14] [world] The Player <digbick> has placed LOG at X= -698, Y= 73, Z= 311
[2024-03-20 14:57:14] [world_the_end] The Player <hexa> has placed COBBLESTONE at X= 41, Y= 13, Z= 203
[2024-03-20 14:57:15] [world_the_end] The Player <hexa> has placed COBBLESTONE at X= 41, Y= 13, Z= 202
[2024-03-20 14:57:15] [world_the_end] The Player <hexa> has placed COBBLESTONE at X= 41, Y= 13, Z= 201
[2024-03-20 14:57:16] [world] The Player <digbick> has placed LOG at X= -698, Y= 73, Z= 316
[2024-03-20 14:57:19] [world] The Player <GolemDaWanderer> has placed COBBLESTONE at X= 9998, Y= 66, Z= -9998
[2024-03-20 14:57:21] [world_the_end] The Player <hexa> has placed COBBLESTONE at X= 41, Y= 13, Z= 200
[2024-03-20 14:57:22] [world] The Player <digbick> has placed LOG at X= -698, Y= 74, Z= 316
[2024-03-20 14:57:22] [world_the_end] The Player <hexa> has placed COBBLESTONE at X= 40, Y= 13, Z= 200
[2024-03-20 14:57:23] [world_the_end] The Player <hexa> has placed COBBLESTONE at X= 39, Y= 13, Z= 200
[2024-03-20 14:57:25] [world_the_end] The Player <hexa> has placed COBBLESTONE at X= 38, Y= 13, Z= 200
[2024-03-20 14:57:25] [world] The Player <digbick> has placed LOG at X= -698, Y= 74, Z= 311
[2024-03-20 14:57:28] [world_the_end] The Player <hexa> has placed COBBLESTONE at X= 38, Y= 13, Z= 202
[2024-03-20 14:57:28] [world_the_end] The Player <hexa> has placed COBBLESTONE at X= 38, Y= 13, Z= 201
[2024-03-20 14:57:31] [world_the_end] The Player <hexa> has placed COBBLESTONE at X= 38, Y= 13, Z= 203
[2024-03-20 14:57:45] [world] The Player <GolemDaWanderer> has placed COBBLESTONE at X= 9998, Y= 62, Z= -9998
[2024-03-20 14:57:45] [world] The Player <GolemDaWanderer> has placed COBBLESTONE at X= 9998, Y= 63, Z= -9998
[2024-03-20 14:57:46] [world] The Player <GolemDaWanderer> has placed COBBLESTONE at X= 9998, Y= 64, Z= -9998
[2024-03-20 14:57:46] [world] The Player <GolemDaWanderer> has placed COBBLESTONE at X= 9998, Y= 65, Z= -9998
[2024-03-20 14:57:47] [world] The Player <GolemDaWanderer> has placed COBBLESTONE at X= 9998, Y= 66, Z= -9998
[2024-03-20 14:57:47] [world] The Player <GolemDaWanderer> has placed COBBLESTONE at X= 9998, Y= 67, Z= -9998
[2024-03-20 14:57:52] [world] The Player <GolemDaWanderer> has placed COBBLESTONE at X= 9992, Y= 67, Z= -10001
[2024-03-20 14:57:54] [world] The Player <GolemDaWanderer> has placed COBBLESTONE at X= 9992, Y= 68, Z= -10001
[2024-03-20 14:57:56] [world] The Player <GolemDaWanderer> has placed COBBLESTONE at X= 9993, Y= 66, Z= -10002
[2024-03-20 14:57:57] [world] The Player <GolemDaWanderer> has placed COBBLESTONE at X= 9993, Y= 67, Z= -10002
[2024-03-20 14:57:58] [world] The Player <GolemDaWanderer> has placed COBBLESTONE at X= 9995, Y= 67, Z= -10002
[2024-03-20 14:57:59] [world] The Player <GolemDaWanderer> has placed COBBLESTONE at X= 9995, Y= 67, Z= -10001
[2024-03-20 14:57:59] [world] The Player <GolemDaWanderer> has placed COBBLESTONE at X= 9994, Y= 67, Z= -10001
[2024-03-20 14:58:00] [world] The Player <GolemDaWanderer> has placed COBBLESTONE at X= 9993, Y= 67, Z= -10000
[2024-03-20 14:58:00] [world] The Player <GolemDaWanderer> has placed COBBLESTONE at X= 9993, Y= 68, Z= -10000
[2024-03-20 14:58:08] [world] The Player <digbick> has placed WOOD at X= -694, Y= 73, Z= 311
[2024-03-20 14:58:08] [world] The Player <digbick> has placed WOOD at X= -695, Y= 73, Z= 311
[2024-03-20 14:58:09] [world] The Player <digbick> has placed WOOD at X= -696, Y= 73, Z= 311
[2024-03-20 14:58:13] [world] The Player <digbick> has placed WOOD at X= -694, Y= 73, Z= 316
[2024-03-20 14:58:13] [world] The Player <digbick> has placed WOOD at X= -695, Y= 73, Z= 316
[2024-03-20 14:58:14] [world] The Player <digbick> has placed WOOD at X= -696, Y= 73, Z= 316
[2024-03-20 14:58:17] [world] The Player <digbick> has placed WOOD at X= -697, Y= 73, Z= 311
[2024-03-20 14:58:18] [world] The Player <digbick> has placed WOOD at X= -697, Y= 73, Z= 316
[2024-03-20 14:58:26] [world] The Player <digbick> has placed WOOD at X= -698, Y= 73, Z= 315
[2024-03-20 14:58:26] [world] The Player <digbick> has placed WOOD at X= -698, Y= 73, Z= 314
[2024-03-20 14:58:27] [world] The Player <digbick> has placed WOOD at X= -698, Y= 73, Z= 313
[2024-03-20 14:58:33] [world] The Player <digbick> has placed WOOD at X= -698, Y= 72, Z= 313
[2024-03-20 14:58:55] [world] The Player <digbick> has placed WOOD at X= -698, Y= 73, Z= 312
[2024-03-20 14:59:12] [world] The Player <digbick> has placed LOG at X= -698, Y= 75, Z= 311
[2024-03-20 14:59:39] [world] The Player <digbick> has placed LOG at X= -698, Y= 75, Z= 316
[2024-03-20 14:59:45] [world] The Player <digbick> has placed LOG at X= -698, Y= 76, Z= 316
[2024-03-20 14:59:58] [world] The Player <digbick> has placed COBBLESTONE at X= -698, Y= 74, Z= 312
[2024-03-20 15:00:01] [world] The Player <digbick> has placed LOG at X= -698, Y= 76, Z= 311
[2024-03-20 15:00:03] [world] The Player <qwerty> has placed COBBLESTONE at X= -645, Y= 19, Z= -1551
[2024-03-20 15:00:04] [world] The Player <qwerty> has placed COBBLESTONE at X= -645, Y= 20, Z= -1551
[2024-03-20 15:00:04] [world] The Player <qwerty> has placed COBBLESTONE at X= -645, Y= 21, Z= -1551
[2024-03-20 15:00:08] [world_the_end] The Player <NezukoChan> has placed DIRT at X= 54, Y= 62, Z= 6
[2024-03-20 15:00:10] [world_the_end] The Player <NezukoChan> has placed DOUBLE_PLANT at X= 54, Y= 63, Z= 6
[2024-03-20 15:00:21] [world] The Player <digbick> has placed WOOD at X= -697, Y= 76, Z= 311
[2024-03-20 15:00:25] [world] The Player <digbick> has placed WOOD at X= -697, Y= 74, Z= 311
[2024-03-20 15:00:25] [world] The Player <digbick> has placed WOOD at X= -696, Y= 74, Z= 311
[2024-03-20 15:00:26] [world] The Player <digbick> has placed WOOD at X= -695, Y= 74, Z= 311
[2024-03-20 15:00:27] [world] The Player <qwerty> has placed COBBLESTONE at X= -654, Y= 23, Z= -1527
[2024-03-20 15:00:27] [world] The Player <qwerty> has placed COBBLESTONE at X= -654, Y= 24, Z= -1527
[2024-03-20 15:00:28] [world] The Player <qwerty> has placed COBBLESTONE at X= -654, Y= 25, Z= -1527
[2024-03-20 15:00:29] [world] The Player <digbick> has placed WOOD at X= -692, Y= 74, Z= 311
[2024-03-20 15:00:29] [world] The Player <digbick> has placed WOOD at X= -693, Y= 74, Z= 311
[2024-03-20 15:00:29] [world] The Player <digbick> has placed WOOD at X= -693, Y= 75, Z= 311
[2024-03-20 15:00:36] [world] The Player <digbick> has placed WOOD at X= -694, Y= 74, Z= 311
[2024-03-20 15:00:41] [world] The Player <digbick> has placed WOOD at X= -697, Y= 74, Z= 316
[2024-03-20 15:00:41] [world] The Player <digbick> has placed WOOD at X= -696, Y= 74, Z= 316
[2024-03-20 15:00:42] [world] The Player <digbick> has placed WOOD at X= -695, Y= 74, Z= 316
[2024-03-20 15:00:42] [world] The Player <digbick> has placed WOOD at X= -694, Y= 74, Z= 316
[2024-03-20 15:00:44] [world] The Player <qwerty> has placed COBBLESTONE at X= -661, Y= 28, Z= -1553
[2024-03-20 15:00:44] [world] The Player <digbick> has placed WOOD at X= -692, Y= 74, Z= 316
[2024-03-20 15:00:45] [world] The Player <qwerty> has placed COBBLESTONE at X= -661, Y= 28, Z= -1554
[2024-03-20 15:00:45] [world] The Player <digbick> has placed WOOD at X= -693, Y= 74, Z= 316
[2024-03-20 15:00:45] [world] The Player <qwerty> has placed COBBLESTONE at X= -661, Y= 28, Z= -1555
[2024-03-20 15:00:48] [world] The Player <digbick> has placed WOOD at X= -698, Y= 74, Z= 312
[2024-03-20 15:00:49] [world] The Player <digbick> has placed WOOD at X= -698, Y= 74, Z= 313
[2024-03-20 15:00:51] [world] The Player <digbick> has placed WOOD at X= -698, Y= 74, Z= 315
[2024-03-20 15:00:52] [world] The Player <digbick> has placed WOOD at X= -698, Y= 74, Z= 314
[2024-03-20 15:00:58] [world] The Player <qwerty> has placed COBBLESTONE at X= -661, Y= 29, Z= -1555
[2024-03-20 15:00:58] [world] The Player <qwerty> has placed COBBLESTONE at X= -661, Y= 29, Z= -1554
