[2024-03-20 19:09:59] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Sheep at X= -10240, Y= 64, Z= 4090
[2024-03-21 13:43:22] [world_the_end] [7e8da72a-cfff-3ef4-aa28-0a41015af521] The Player <I_am_amazing> has slain Enderman at X= -61, Y= 60, Z= 37
[2024-03-21 13:43:27] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 13:43:28] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 13:43:29] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 13:43:31] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 13:43:31] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 13:43:32] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 13:43:38] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 13:44:01] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 13:46:02] [world] [7e8da72a-cfff-3ef4-aa28-0a41015af521] The Player <I_am_amazing> has slain Chicken at X= -601, Y= 69, Z= 331
[2024-03-21 13:46:03] [world] [7e8da72a-cfff-3ef4-aa28-0a41015af521] The Player <I_am_amazing> has slain Sheep at X= -603, Y= 68, Z= 328
[2024-03-21 13:46:56] [world] [7e8da72a-cfff-3ef4-aa28-0a41015af521] The Player <I_am_amazing> has slain WienerDogFace at X= -585, Y= 68, Z= 351
[2024-03-21 13:47:03] [world] [59e49993-dba6-3608-baba-133766761b0c] The Player <WienerDogFace> has slain Clownpierce at X= -569, Y= 70, Z= 321
[2024-03-21 13:47:13] [world] [59e49993-dba6-3608-baba-133766761b0c] The Player <WienerDogFace> has slain Clownpierce at X= -585, Y= 68, Z= 328
[2024-03-21 13:47:32] [world] [7e8da72a-cfff-3ef4-aa28-0a41015af521] The Player <I_am_amazing> has slain Clownpierce at X= -604, Y= 68, Z= 358
[2024-03-21 13:47:40] [world] [7e8da72a-cfff-3ef4-aa28-0a41015af521] The Player <I_am_amazing> has slain WienerDogFace at X= -605, Y= 68, Z= 346
[2024-03-21 13:47:45] [world] [59e49993-dba6-3608-baba-133766761b0c] The Player <WienerDogFace> has slain Clownpierce at X= -576, Y= 69, Z= 318
[2024-03-21 13:47:49] [world] [59e49993-dba6-3608-baba-133766761b0c] The Player <WienerDogFace> has slain Clownpierce at X= -572, Y= 69, Z= 315
[2024-03-21 13:48:08] [world] [7e8da72a-cfff-3ef4-aa28-0a41015af521] The Player <I_am_amazing> has slain Spider at X= -580, Y= 63, Z= 374
[2024-03-21 13:48:13] [world] [7e8da72a-cfff-3ef4-aa28-0a41015af521] The Player <I_am_amazing> has slain Sheep at X= -574, Y= 68, Z= 358
[2024-03-21 13:48:16] [world] [5878dbd7-b818-3ac2-a4e0-c8b00c792f6f] The Player <hexa> has slain Pig at X= -566, Y= 68, Z= 274
[2024-03-21 13:48:20] [world] [5878dbd7-b818-3ac2-a4e0-c8b00c792f6f] The Player <hexa> has slain Chicken at X= -574, Y= 68, Z= 264
[2024-03-21 13:48:31] [world] [59e49993-dba6-3608-baba-133766761b0c] The Player <WienerDogFace> has slain Clownpierce at X= -593, Y= 68, Z= 357
[2024-03-21 13:48:41] [world] [7e8da72a-cfff-3ef4-aa28-0a41015af521] The Player <I_am_amazing> has slain WienerDogFace at X= -577, Y= 61, Z= 378
[2024-03-21 13:49:40] [world] [7e8da72a-cfff-3ef4-aa28-0a41015af521] The Player <I_am_amazing> has slain Zombie at X= -610, Y= 64, Z= 335
[2024-03-21 13:50:06] [world] [59e49993-dba6-3608-baba-133766761b0c] The Player <WienerDogFace> has slain Tester at X= -596, Y= 68, Z= 325
[2024-03-21 13:50:07] [world] [59e49993-dba6-3608-baba-133766761b0c] The Player <WienerDogFace> has slain Zombie at X= -596, Y= 68, Z= 325
[2024-03-21 13:50:22] [world] [5878dbd7-b818-3ac2-a4e0-c8b00c792f6f] The Player <hexa> has slain Tester at X= -10178, Y= 63, Z= 4114
[2024-03-21 13:50:29] [world] [5878dbd7-b818-3ac2-a4e0-c8b00c792f6f] The Player <hexa> has slain Tester at X= -10179, Y= 63, Z= 4115
[2024-03-21 13:51:11] [world] [a22317a5-ae4b-33d7-8478-76e621786389] The Player <Sword4001> has slain Spider at X= -559, Y= 68, Z= 273
[2024-03-21 13:51:17] [world] [5878dbd7-b818-3ac2-a4e0-c8b00c792f6f] The Player <hexa> has slain Tester at X= -10157, Y= 63, Z= 4110
[2024-03-21 13:51:24] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain hexa at X= -10161, Y= 63, Z= 4113
[2024-03-21 13:52:09] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Zombie at X= -10185, Y= 64, Z= 4120
[2024-03-21 13:52:21] [world] [a22317a5-ae4b-33d7-8478-76e621786389] The Player <Sword4001> has slain Skeleton at X= -586, Y= 68, Z= 295
[2024-03-21 13:52:24] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain hexa at X= -10171, Y= 64, Z= 4121
[2024-03-21 13:52:39] [world] [7e8da72a-cfff-3ef4-aa28-0a41015af521] The Player <I_am_amazing> has slain Pig at X= -581, Y= 68, Z= 257
[2024-03-21 13:53:08] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 13:53:33] [world] [7e8da72a-cfff-3ef4-aa28-0a41015af521] The Player <I_am_amazing> has slain Cow at X= -563, Y= 72, Z= 164
[2024-03-21 13:53:34] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 13:53:36] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 13:53:57] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 13:53:57] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 13:54:46] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Creeper at X= -1514, Y= 70, Z= -139
[2024-03-21 13:55:48] [world] [a22317a5-ae4b-33d7-8478-76e621786389] The Player <Sword4001> has slain Enderman at X= -598, Y= 68, Z= 259
[2024-03-21 13:56:12] [world] [8f6381ba-a9a0-300b-80de-3dac3455f273] The Player <Clownpierce> has slain Tester Slime at X= -10221, Y= 66, Z= 4106
[2024-03-21 13:56:25] [world] [a22317a5-ae4b-33d7-8478-76e621786389] The Player <Sword4001> has slain Chicken at X= -616, Y= 68, Z= 257
[2024-03-21 13:56:42] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 13:56:43] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 13:56:43] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 13:56:44] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 13:56:44] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 13:56:45] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 13:56:45] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 52, Z= -118
[2024-03-21 13:56:46] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 13:56:46] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 13:56:47] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 13:56:47] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 13:56:48] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 13:56:48] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 13:56:49] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 13:56:50] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 13:56:50] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 13:56:51] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 13:56:51] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 13:56:53] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 13:56:54] [world_the_end] [d9a95374-d096-3dd8-88d6-b3a6cdec71db] The Player <theproman3387> has slain Enderman at X= -61, Y= 34, Z= -23
[2024-03-21 13:57:09] [world] [a22317a5-ae4b-33d7-8478-76e621786389] The Player <Sword4001> has slain Chicken at X= -658, Y= 69, Z= 304
[2024-03-21 13:57:18] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Clownpierce at X= -10216, Y= 66, Z= 4105
[2024-03-21 13:57:43] [world] [a8b454c8-4eb4-35b5-a178-4555acf14e72] The Player <digbick> has slain Zombie at X= -693, Y= 74, Z= 312
[2024-03-21 13:57:51] [world] [8f6381ba-a9a0-300b-80de-3dac3455f273] The Player <Clownpierce> has slain Heinrich_Himmler at X= -578, Y= 69, Z= 319
[2024-03-21 13:57:59] [world] [a22317a5-ae4b-33d7-8478-76e621786389] The Player <Sword4001> has slain Rabbit at X= -646, Y= 68, Z= 261
[2024-03-21 13:58:25] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 13:58:25] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 13:58:26] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 13:58:27] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 13:58:28] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 13:58:29] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 13:58:32] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 13:58:33] [world_the_end] [d9a95374-d096-3dd8-88d6-b3a6cdec71db] The Player <theproman3387> has slain Enderman at X= 57, Y= 61, Z= 37
[2024-03-21 13:58:33] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 13:58:33] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 13:58:35] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 13:58:36] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 13:58:38] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 13:58:38] [world_the_end] [d9a95374-d096-3dd8-88d6-b3a6cdec71db] The Player <theproman3387> has slain Enderman at X= 56, Y= 60, Z= 42
[2024-03-21 13:58:41] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 13:58:44] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 13:58:45] [world_the_end] [d9a95374-d096-3dd8-88d6-b3a6cdec71db] The Player <theproman3387> has slain Enderman at X= 56, Y= 60, Z= 43
[2024-03-21 13:59:06] [world] [485e1d50-9465-3fee-a2a6-b0d5cc059ce9] The Player <Helper> has slain Spider at X= -1571, Y= 69, Z= -91
[2024-03-21 13:59:13] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 13:59:14] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 13:59:26] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 13:59:27] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 13:59:42] [world_the_end] [7e8da72a-cfff-3ef4-aa28-0a41015af521] The Player <I_am_amazing> has slain Enderman at X= -1, Y= 59, Z= 10
[2024-03-21 13:59:50] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 13:59:59] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 14:00:03] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 14:00:04] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 14:00:04] [world] [d9a95374-d096-3dd8-88d6-b3a6cdec71db] The Player <theproman3387> has slain Skeleton at X= -616, Y= 64, Z= 345
[2024-03-21 14:00:08] [world] [d9a95374-d096-3dd8-88d6-b3a6cdec71db] The Player <theproman3387> has slain Skeleton at X= -626, Y= 64, Z= 347
[2024-03-21 14:00:12] [world] [d9a95374-d096-3dd8-88d6-b3a6cdec71db] The Player <theproman3387> has slain Skeleton at X= -620, Y= 64, Z= 351
[2024-03-21 14:00:55] [world_the_end] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Heinrich_Himmler at X= -165, Y= 57, Z= 43
[2024-03-21 14:01:37] [world] [0de7a445-9f6f-32e5-b661-94c7daf64b40] The Player <hi_> has slain A_Random_Person at X= -1534, Y= 51, Z= -118
[2024-03-21 14:01:42] [world] [0de7a445-9f6f-32e5-b661-94c7daf64b40] The Player <hi_> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 14:01:45] [world] [0de7a445-9f6f-32e5-b661-94c7daf64b40] The Player <hi_> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 14:01:45] [world] [0de7a445-9f6f-32e5-b661-94c7daf64b40] The Player <hi_> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 14:01:47] [world] [0de7a445-9f6f-32e5-b661-94c7daf64b40] The Player <hi_> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 14:01:51] [world] [0de7a445-9f6f-32e5-b661-94c7daf64b40] The Player <hi_> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 14:01:52] [world] [0de7a445-9f6f-32e5-b661-94c7daf64b40] The Player <hi_> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 14:01:52] [world] [0de7a445-9f6f-32e5-b661-94c7daf64b40] The Player <hi_> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 14:01:54] [world_the_end] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Heinrich_Himmler at X= -166, Y= 61, Z= 45
[2024-03-21 14:02:01] [world] [0de7a445-9f6f-32e5-b661-94c7daf64b40] The Player <hi_> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 14:02:03] [world] [0de7a445-9f6f-32e5-b661-94c7daf64b40] The Player <hi_> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 14:02:06] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain digbick at X= -674, Y= 54, Z= 313
[2024-03-21 14:02:21] [world] [a8b454c8-4eb4-35b5-a178-4555acf14e72] The Player <digbick> has slain NezukoChan at X= -685, Y= 65, Z= 313
[2024-03-21 14:02:39] [world] [0de7a445-9f6f-32e5-b661-94c7daf64b40] The Player <hi_> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 14:03:15] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 14:03:15] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 14:03:16] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 14:03:17] [world] [4ff82c81-5212-3b70-a242-fc55abca7b6f] The Player <A_Random_Person> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 14:03:37] [world] [0de7a445-9f6f-32e5-b661-94c7daf64b40] The Player <hi_> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 14:03:38] [world] [0de7a445-9f6f-32e5-b661-94c7daf64b40] The Player <hi_> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 14:03:40] [world] [0de7a445-9f6f-32e5-b661-94c7daf64b40] The Player <hi_> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 14:03:42] [world] [a8b454c8-4eb4-35b5-a178-4555acf14e72] The Player <digbick> has slain Cow at X= -673, Y= 72, Z= 302
[2024-03-21 14:03:48] [world] [0de7a445-9f6f-32e5-b661-94c7daf64b40] The Player <hi_> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 14:03:56] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain Zombie at X= 1786, Y= 13, Z= 264
[2024-03-21 14:04:01] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain digbick at X= -689, Y= 71, Z= 316
[2024-03-21 17:46:57] [world] [98545e40-f1b3-3d1f-9e55-8b879bee9098] The Player <Heinrich_Himmler> has slain Cow at X= -703, Y= 67, Z= 331
[2024-03-21 19:31:08] [world] [6466ee15-d1e7-3ca2-a5c1-3874fb538645] The Player <Dave_TheCoolGuy> has slain Zombie at X= -689, Y= 72, Z= 296
[2024-03-21 19:31:19] [world] [0de7a445-9f6f-32e5-b661-94c7daf64b40] The Player <hi_> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 19:31:22] [world] [0de7a445-9f6f-32e5-b661-94c7daf64b40] The Player <hi_> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 19:31:23] [world] [0de7a445-9f6f-32e5-b661-94c7daf64b40] The Player <hi_> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 19:31:26] [world] [0de7a445-9f6f-32e5-b661-94c7daf64b40] The Player <hi_> has slain Zombie at X= -1534, Y= 51, Z= -117
[2024-03-21 19:31:27] [world] [0de7a445-9f6f-32e5-b661-94c7daf64b40] The Player <hi_> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 19:31:29] [world] [0de7a445-9f6f-32e5-b661-94c7daf64b40] The Player <hi_> has slain Zombie at X= -1534, Y= 51, Z= -118
[2024-03-21 19:31:53] [world] [6466ee15-d1e7-3ca2-a5c1-3874fb538645] The Player <Dave_TheCoolGuy> has slain Zombie at X= -698, Y= 68, Z= 306
[2024-03-21 19:31:56] [world] [6466ee15-d1e7-3ca2-a5c1-3874fb538645] The Player <Dave_TheCoolGuy> has slain Zombie at X= -698, Y= 68, Z= 306
[2024-03-21 19:32:56] [world] [6466ee15-d1e7-3ca2-a5c1-3874fb538645] The Player <Dave_TheCoolGuy> has slain Slime at X= -689, Y= 75, Z= 305
[2024-03-21 19:32:56] [world] [6466ee15-d1e7-3ca2-a5c1-3874fb538645] The Player <Dave_TheCoolGuy> has slain Slime at X= -688, Y= 76, Z= 304
[2024-03-21 19:32:58] [world] [6466ee15-d1e7-3ca2-a5c1-3874fb538645] The Player <Dave_TheCoolGuy> has slain Slime at X= -688, Y= 76, Z= 303
[2024-03-21 19:33:02] [world] [6466ee15-d1e7-3ca2-a5c1-3874fb538645] The Player <Dave_TheCoolGuy> has slain Slime at X= -687, Y= 71, Z= 304
[2024-03-21 19:33:05] [world] [6466ee15-d1e7-3ca2-a5c1-3874fb538645] The Player <Dave_TheCoolGuy> has slain Slime at X= -690, Y= 75, Z= 305
[2024-03-21 19:33:05] [world] [6466ee15-d1e7-3ca2-a5c1-3874fb538645] The Player <Dave_TheCoolGuy> has slain Slime at X= -689, Y= 75, Z= 306
[2024-03-21 19:33:06] [world] [6466ee15-d1e7-3ca2-a5c1-3874fb538645] The Player <Dave_TheCoolGuy> has slain Slime at X= -690, Y= 76, Z= 304
[2024-03-21 19:33:07] [world] [6466ee15-d1e7-3ca2-a5c1-3874fb538645] The Player <Dave_TheCoolGuy> has slain Slime at X= -688, Y= 75, Z= 306
[2024-03-21 19:33:12] [world] [6466ee15-d1e7-3ca2-a5c1-3874fb538645] The Player <Dave_TheCoolGuy> has slain Slime at X= -689, Y= 75, Z= 305
[2024-03-21 19:33:13] [world] [6466ee15-d1e7-3ca2-a5c1-3874fb538645] The Player <Dave_TheCoolGuy> has slain Slime at X= -687, Y= 75, Z= 305
[2024-03-21 19:33:22] [world] [b69a2d91-1b9a-31bd-be6e-5c8476414696] The Player <astronomy> has slain hi_ at X= -1153, Y= 65, Z= -440
[2024-03-21 19:33:28] [world] [6466ee15-d1e7-3ca2-a5c1-3874fb538645] The Player <Dave_TheCoolGuy> has slain Slime at X= -695, Y= 69, Z= 298
[2024-03-21 19:33:31] [world] [6466ee15-d1e7-3ca2-a5c1-3874fb538645] The Player <Dave_TheCoolGuy> has slain Slime at X= -692, Y= 72, Z= 298
[2024-03-21 19:33:33] [world] [6466ee15-d1e7-3ca2-a5c1-3874fb538645] The Player <Dave_TheCoolGuy> has slain Slime at X= -688, Y= 72, Z= 300
[2024-03-21 19:33:33] [world] [6466ee15-d1e7-3ca2-a5c1-3874fb538645] The Player <Dave_TheCoolGuy> has slain Slime at X= -688, Y= 72, Z= 298
[2024-03-21 19:33:41] [world] [6466ee15-d1e7-3ca2-a5c1-3874fb538645] The Player <Dave_TheCoolGuy> has slain Slime at X= -690, Y= 71, Z= 303
[2024-03-21 19:33:42] [world] [6466ee15-d1e7-3ca2-a5c1-3874fb538645] The Player <Dave_TheCoolGuy> has slain Slime at X= -689, Y= 71, Z= 305
[2024-03-21 19:34:08] [world] [6466ee15-d1e7-3ca2-a5c1-3874fb538645] The Player <Dave_TheCoolGuy> has slain Slime at X= -688, Y= 72, Z= 301
[2024-03-21 19:34:26] [world] [6466ee15-d1e7-3ca2-a5c1-3874fb538645] The Player <Dave_TheCoolGuy> has slain Slime at X= -692, Y= 71, Z= 300
[2024-03-21 19:40:12] [world] [0de7a445-9f6f-32e5-b661-94c7daf64b40] The Player <hi_> has slain Nether Unicorn at X= -790, Y= 78, Z= 683
