[2024-03-21 19:46:43] [world] [84398786-e521-351c-9cf0-df0f73b6d326] The Player <Mudkips_Rule> has slain astronomy at X= -1551, Y= 69, Z= -122
[2024-03-24 21:14:31] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:14:32] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:14:32] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10299, Y= 36, Z= 4030
[2024-03-24 21:14:33] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:14:34] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10299, Y= 36, Z= 4030
[2024-03-24 21:14:35] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10300, Y= 36, Z= 4031
[2024-03-24 21:14:35] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10299, Y= 36, Z= 4030
[2024-03-24 21:14:36] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:14:37] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10299, Y= 36, Z= 4030
[2024-03-24 21:14:37] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10299, Y= 36, Z= 4030
[2024-03-24 21:14:38] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10299, Y= 36, Z= 4030
[2024-03-24 21:14:38] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10299, Y= 36, Z= 4030
[2024-03-24 21:14:39] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10299, Y= 36, Z= 4030
[2024-03-24 21:14:40] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:14:41] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10300, Y= 36, Z= 4031
[2024-03-24 21:14:41] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10299, Y= 36, Z= 4030
[2024-03-24 21:14:42] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10300, Y= 36, Z= 4031
[2024-03-24 21:14:42] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10300, Y= 36, Z= 4031
[2024-03-24 21:14:43] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10300, Y= 36, Z= 4031
[2024-03-24 21:14:45] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10299, Y= 36, Z= 4030
[2024-03-24 21:14:45] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:14:45] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10300, Y= 36, Z= 4031
[2024-03-24 21:14:46] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10299, Y= 36, Z= 4030
[2024-03-24 21:14:46] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10299, Y= 36, Z= 4030
[2024-03-24 21:14:46] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:14:47] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:14:47] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10299, Y= 36, Z= 4030
[2024-03-24 21:14:48] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:14:49] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:14:49] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:14:50] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:14:51] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:14:52] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:14:52] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10300, Y= 36, Z= 4031
[2024-03-24 21:14:52] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:14:53] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10299, Y= 36, Z= 4031
[2024-03-24 21:14:53] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:14:54] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:14:54] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10300, Y= 36, Z= 4031
[2024-03-24 21:14:54] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:14:55] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10300, Y= 36, Z= 4031
[2024-03-24 21:14:55] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:14:55] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10299, Y= 36, Z= 4030
[2024-03-24 21:14:55] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:14:56] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10300, Y= 36, Z= 4031
[2024-03-24 21:14:56] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:14:57] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10300, Y= 36, Z= 4031
[2024-03-24 21:14:57] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:14:57] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:14:58] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10300, Y= 36, Z= 4031
[2024-03-24 21:14:58] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:14:58] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:14:59] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10300, Y= 36, Z= 4031
[2024-03-24 21:14:59] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:14:59] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10300, Y= 36, Z= 4031
[2024-03-24 21:15:00] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:15:00] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:15:00] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10300, Y= 36, Z= 4031
[2024-03-24 21:15:01] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:15:01] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:15:01] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10299, Y= 36, Z= 4031
[2024-03-24 21:15:02] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:15:03] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:15:03] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:15:04] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10299, Y= 36, Z= 4030
[2024-03-24 21:15:05] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:15:05] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10299, Y= 36, Z= 4030
[2024-03-24 21:15:06] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10299, Y= 36, Z= 4030
[2024-03-24 21:15:06] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10299, Y= 36, Z= 4030
[2024-03-24 21:15:06] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10299, Y= 36, Z= 4030
[2024-03-24 21:15:07] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10299, Y= 36, Z= 4030
[2024-03-24 21:15:07] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:15:07] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10299, Y= 36, Z= 4030
[2024-03-24 21:15:08] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10299, Y= 36, Z= 4030
[2024-03-24 21:15:08] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10299, Y= 36, Z= 4030
[2024-03-24 21:15:09] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:15:10] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:15:10] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:15:12] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:15:13] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:15:14] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:15:14] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10299, Y= 36, Z= 4030
[2024-03-24 21:15:14] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:15:15] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10299, Y= 36, Z= 4030
[2024-03-24 21:15:15] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:15:16] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:15:17] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:15:17] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:15:18] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:15:18] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:15:19] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:15:19] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:15:20] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:15:20] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:15:20] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10299, Y= 36, Z= 4030
[2024-03-24 21:15:21] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:15:21] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:15:22] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:15:22] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10299, Y= 36, Z= 4030
[2024-03-24 21:15:22] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:15:23] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:15:24] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10299, Y= 36, Z= 4030
[2024-03-24 21:15:26] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:15:26] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:15:26] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10299, Y= 36, Z= 4030
[2024-03-24 21:15:26] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:15:27] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:15:27] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10299, Y= 36, Z= 4030
[2024-03-24 21:15:27] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:15:28] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:15:29] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:15:29] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10300, Y= 36, Z= 4031
[2024-03-24 21:15:30] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:15:30] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10300, Y= 36, Z= 4031
[2024-03-24 21:15:30] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:15:31] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:15:31] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10300, Y= 36, Z= 4031
[2024-03-24 21:15:31] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:15:32] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10300, Y= 36, Z= 4031
[2024-03-24 21:15:32] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:15:32] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10300, Y= 36, Z= 4031
[2024-03-24 21:15:33] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10299, Y= 36, Z= 4030
[2024-03-24 21:15:33] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:15:33] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:15:34] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10300, Y= 36, Z= 4031
[2024-03-24 21:15:34] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:15:34] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10300, Y= 36, Z= 4031
[2024-03-24 21:15:34] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:15:35] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:15:36] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10300, Y= 36, Z= 4031
[2024-03-24 21:15:36] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:15:37] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10299, Y= 36, Z= 4030
[2024-03-24 21:15:37] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10300, Y= 36, Z= 4031
[2024-03-24 21:15:38] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10300, Y= 36, Z= 4031
[2024-03-24 21:15:38] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10299, Y= 36, Z= 4030
[2024-03-24 21:15:39] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10299, Y= 36, Z= 4030
[2024-03-24 21:15:39] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10300, Y= 36, Z= 4031
[2024-03-24 21:15:39] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10299, Y= 36, Z= 4030
[2024-03-24 21:15:40] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10300, Y= 36, Z= 4031
[2024-03-24 21:15:40] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10300, Y= 36, Z= 4031
[2024-03-24 21:15:40] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:15:41] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10300, Y= 36, Z= 4031
[2024-03-24 21:15:41] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:15:41] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 21:15:42] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10300, Y= 36, Z= 4031
[2024-03-24 21:15:42] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10299, Y= 36, Z= 4030
[2024-03-24 21:15:42] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10299, Y= 36, Z= 4030
[2024-03-24 21:15:43] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10300, Y= 36, Z= 4031
[2024-03-24 21:15:43] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10299, Y= 36, Z= 4031
[2024-03-24 21:15:44] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10300, Y= 36, Z= 4031
[2024-03-24 21:15:44] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10300, Y= 36, Z= 4031
[2024-03-24 21:15:44] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10299, Y= 36, Z= 4031
[2024-03-24 21:15:45] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10299, Y= 36, Z= 4030
[2024-03-24 21:15:45] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10299, Y= 36, Z= 4030
[2024-03-24 21:15:45] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10300, Y= 36, Z= 4031
[2024-03-24 21:15:46] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10300, Y= 36, Z= 4031
[2024-03-24 21:15:46] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10300, Y= 36, Z= 4031
[2024-03-24 21:15:47] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10299, Y= 36, Z= 4031
[2024-03-24 21:15:47] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10300, Y= 36, Z= 4031
[2024-03-24 21:15:47] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10300, Y= 36, Z= 4031
[2024-03-24 21:15:48] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10300, Y= 36, Z= 4031
[2024-03-24 21:15:48] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10300, Y= 36, Z= 4031
