[2024-03-20 19:10:05] [world] The Player <NezukoChan> has picked 1 of WOOL at X= -10241, Y= 64, Z= 4090 that had [] enchantment(s) |  
[2024-03-21 12:39:14] [world] The Player <digbick> has picked 4 of COBBLESTONE at X= -655, Y= 35, Z= 313 that had [] enchantment(s) |  
[2024-03-21 12:39:15] [world] The Player <Dave_TheCoolGuy> has picked 1 of COBBLESTONE at X= -657, Y= 37, Z= 313 that had [] enchantment(s) |  
[2024-03-21 12:39:15] [world] The Player <somebody139> has picked 1 of COBBLESTONE at X= -779, Y= 26, Z= 195 that had [] enchantment(s) |  
[2024-03-21 12:39:15] [world] The Player <Bobuz> has picked 1 of LOG at X= -399, Y= 88, Z= -33 that had [] enchantment(s) |  
[2024-03-21 12:39:15] [world] The Player <I_am_amazing> has picked 6 of COAL_ORE at X= -1190, Y= 17, Z= -416 that had [] enchantment(s) |  
[2024-03-21 12:39:15] [world] The Player <Dave_TheCoolGuy> has picked 1 of COBBLESTONE at X= -656, Y= 37, Z= 312 that had [] enchantment(s) |  
[2024-03-21 12:39:15] [world] The Player <I_am_amazing> has picked 1 of COAL_ORE at X= -1187, Y= 17, Z= -416 that had [] enchantment(s) |  
[2024-03-21 12:39:16] [world] The Player <I_am_amazing> has picked 1 of COAL_ORE at X= -1187, Y= 17, Z= -417 that had [] enchantment(s) |  
[2024-03-21 12:39:16] [world] The Player <I_am_amazing> has picked 1 of COAL_ORE at X= -1187, Y= 16, Z= -416 that had [] enchantment(s) |  
[2024-03-21 12:39:17] [world] The Player <Bobuz> has picked 1 of LOG at X= -399, Y= 87, Z= -33 that had [] enchantment(s) |  
[2024-03-21 12:39:17] [world] The Player <I_am_amazing> has picked 2 of COAL_ORE at X= -1187, Y= 16, Z= -416 that had [] enchantment(s) |  
[2024-03-21 12:39:18] [world] The Player <somebody139> has picked 1 of GRAVEL at X= -779, Y= 25, Z= 195 that had [] enchantment(s) |  
[2024-03-21 12:39:18] [world] The Player <I_am_amazing> has picked 2 of COAL_ORE at X= -1188, Y= 16, Z= -416 that had [] enchantment(s) |  
[2024-03-21 12:39:19] [world] The Player <somebody139> has picked 1 of GRAVEL at X= -779, Y= 24, Z= 195 that had [] enchantment(s) |  
[2024-03-21 12:39:19] [world] The Player <dhar> has picked 1 of SAPLING at X= -674, Y= 72, Z= 310 that had [] enchantment(s) |  
[2024-03-21 12:39:20] [world] The Player <I_am_amazing> has picked 2 of COAL_ORE at X= -1188, Y= 16, Z= -416 that had [] enchantment(s) |  
[2024-03-21 12:39:20] [world] The Player <Dave_TheCoolGuy> has picked 1 of STONE at X= -655, Y= 34, Z= 312 that had [] enchantment(s) |  
[2024-03-21 12:39:20] [world] The Player <Dave_TheCoolGuy> has picked 5 of COBBLESTONE at X= -655, Y= 34, Z= 313 that had [] enchantment(s) |  
[2024-03-21 12:39:20] [world] The Player <somebody139> has picked 1 of GRAVEL at X= -779, Y= 23, Z= 195 that had [] enchantment(s) |  
[2024-03-21 12:39:21] [world] The Player <Dave_TheCoolGuy> has picked 2 of COAL at X= -654, Y= 34, Z= 313 that had [] enchantment(s) |  
[2024-03-21 12:39:21] [world] The Player <I_am_amazing> has picked 2 of COAL_ORE at X= -1187, Y= 16, Z= -416 that had [] enchantment(s) |  
[2024-03-21 12:39:21] [world] The Player <Dave_TheCoolGuy> has picked 1 of COBBLESTONE at X= -654, Y= 34, Z= 313 that had [] enchantment(s) |  
[2024-03-21 12:39:21] [world] The Player <I_am_amazing> has picked 1 of COAL_ORE at X= -1186, Y= 16, Z= -415 that had [] enchantment(s) |  
[2024-03-21 12:39:22] [world] The Player <somebody139> has picked 1 of FLINT at X= -779, Y= 22, Z= 195 that had [] enchantment(s) |  
[2024-03-21 12:39:22] [world] The Player <I_am_amazing> has picked 1 of STONE at X= -1186, Y= 16, Z= -415 that had [] enchantment(s) |  
[2024-03-21 12:39:22] [world] The Player <dhar> has picked 1 of SAPLING at X= -671, Y= 72, Z= 306 that had [] enchantment(s) |  
[2024-03-21 12:39:22] [world] The Player <somebody139> has picked 1 of COBBLESTONE at X= -779, Y= 21, Z= 195 that had [] enchantment(s) |  
[2024-03-21 12:39:23] [world] The Player <I_am_amazing> has picked 2 of COAL_ORE at X= -1187, Y= 16, Z= -415 that had [] enchantment(s) |  
[2024-03-21 12:39:23] [world] The Player <somebody139> has picked 1 of COBBLESTONE at X= -779, Y= 20, Z= 195 that had [] enchantment(s) |  
[2024-03-21 12:39:23] [world] The Player <Dave_TheCoolGuy> has picked 1 of COBBLESTONE at X= -652, Y= 33, Z= 314 that had [] enchantment(s) |  
[2024-03-21 12:39:23] [world] The Player <I_am_amazing> has picked 1 of COAL_ORE at X= -1187, Y= 17, Z= -414 that had [] enchantment(s) |  
[2024-03-21 12:39:24] [world] The Player <somebody139> has picked 1 of COBBLESTONE at X= -779, Y= 19, Z= 195 that had [] enchantment(s) |  
[2024-03-21 12:39:24] [world] The Player <Dave_TheCoolGuy> has picked 15 of COAL at X= -654, Y= 33, Z= 314 that had [] enchantment(s) |  
[2024-03-21 12:39:24] [world] The Player <I_am_amazing> has picked 1 of COAL_ORE at X= -1186, Y= 17, Z= -414 that had [] enchantment(s) |  
[2024-03-21 12:39:24] [world] The Player <somebody139> has picked 1 of COBBLESTONE at X= -779, Y= 18, Z= 195 that had [] enchantment(s) |  
[2024-03-21 12:39:25] [world] The Player <somebody139> has picked 1 of COBBLESTONE at X= -779, Y= 17, Z= 195 that had [] enchantment(s) |  
[2024-03-21 12:39:26] [world] The Player <Dave_TheCoolGuy> has picked 1 of COAL at X= -653, Y= 32, Z= 314 that had [] enchantment(s) |  
[2024-03-21 12:39:26] [world] The Player <Dave_TheCoolGuy> has picked 1 of GRAVEL at X= -653, Y= 34, Z= 316 that had [] enchantment(s) |  
[2024-03-21 12:39:26] [world] The Player <somebody139> has picked 1 of COBBLESTONE at X= -779, Y= 16, Z= 195 that had [] enchantment(s) |  
[2024-03-21 12:39:27] [world] The Player <somebody139> has picked 1 of COBBLESTONE at X= -779, Y= 15, Z= 195 that had [] enchantment(s) |  
[2024-03-21 12:39:27] [world] The Player <somebody139> has picked 1 of COBBLESTONE at X= -779, Y= 14, Z= 195 that had [] enchantment(s) |  
[2024-03-21 12:39:28] [world] The Player <Dave_TheCoolGuy> has picked 3 of COBBLESTONE at X= -653, Y= 32, Z= 314 that had [] enchantment(s) |  
[2024-03-21 12:39:28] [world] The Player <somebody139> has picked 1 of COBBLESTONE at X= -779, Y= 13, Z= 195 that had [] enchantment(s) |  
[2024-03-21 12:39:28] [world] The Player <Dave_TheCoolGuy> has picked 1 of FLINT at X= -654, Y= 32, Z= 316 that had [] enchantment(s) |  
[2024-03-21 12:39:28] [world] The Player <Dave_TheCoolGuy> has picked 4 of COBBLESTONE at X= -653, Y= 32, Z= 317 that had [] enchantment(s) |  
[2024-03-21 12:39:28] [world] The Player <Dave_TheCoolGuy> has picked 6 of COAL at X= -653, Y= 32, Z= 317 that had [] enchantment(s) |  
[2024-03-21 12:39:29] [world] The Player <somebody139> has picked 1 of COBBLESTONE at X= -779, Y= 12, Z= 195 that had [] enchantment(s) |  
[2024-03-21 12:39:29] [world] The Player <PenguinBoi> has picked 1 of LOG at X= -409, Y= 67, Z= -196 that had [] enchantment(s) |  
[2024-03-21 12:39:29] [world] The Player <somebody139> has picked 1 of COBBLESTONE at X= -779, Y= 11, Z= 195 that had [] enchantment(s) |  
[2024-03-21 12:39:30] [world] The Player <PenguinBoi> has picked 1 of LOG at X= -409, Y= 67, Z= -196 that had [] enchantment(s) |  
[2024-03-21 12:39:30] [world] The Player <Dave_TheCoolGuy> has picked 2 of COAL at X= -654, Y= 32, Z= 314 that had [] enchantment(s) |  
[2024-03-21 12:39:30] [world] The Player <digbick> has picked 3 of COBBLESTONE at X= -653, Y= 33, Z= 312 that had [] enchantment(s) |  
[2024-03-21 12:39:31] [world] The Player <PenguinBoi> has picked 1 of LOG at X= -409, Y= 67, Z= -198 that had [] enchantment(s) |  
[2024-03-21 12:39:31] [world] The Player <Bobuz> has picked 1 of WOOD at X= -374, Y= 88, Z= -61 that had [] enchantment(s) |  
[2024-03-21 12:39:31] [world] The Player <PenguinBoi> has picked 1 of LOG at X= -409, Y= 67, Z= -199 that had [] enchantment(s) |  
[2024-03-21 12:39:32] [world] The Player <PenguinBoi> has picked 1 of LOG at X= -410, Y= 68, Z= -201 that had [] enchantment(s) |  
[2024-03-21 12:39:32] [world] The Player <Bobuz> has picked 1 of WOOD at X= -374, Y= 88, Z= -60 that had [] enchantment(s) |  
[2024-03-21 12:39:33] [world] The Player <PenguinBoi> has picked 1 of LOG at X= -409, Y= 67, Z= -201 that had [] enchantment(s) |  
[2024-03-21 12:39:34] [world] The Player <PenguinBoi> has picked 1 of LOG at X= -409, Y= 67, Z= -202 that had [] enchantment(s) |  
[2024-03-21 12:39:35] [world] The Player <digbick> has picked 7 of COBBLESTONE at X= -651, Y= 31, Z= 312 that had [] enchantment(s) |  
[2024-03-21 12:39:35] [world] The Player <PenguinBoi> has picked 1 of LOG at X= -409, Y= 67, Z= -203 that had [] enchantment(s) |  
[2024-03-21 12:39:36] [world] The Player <PenguinBoi> has picked 1 of LOG at X= -409, Y= 67, Z= -203 that had [] enchantment(s) |  
[2024-03-21 12:39:37] [world] The Player <I_am_amazing> has picked 1 of STONE at X= -1175, Y= 21, Z= -439 that had [] enchantment(s) |  
[2024-03-21 12:39:38] [world] The Player <PenguinBoi> has picked 1 of LOG at X= -408, Y= 67, Z= -204 that had [] enchantment(s) |  
[2024-03-21 12:39:40] [world] The Player <Dave_TheCoolGuy> has picked 2 of COBBLESTONE at X= -654, Y= 32, Z= 315 that had [] enchantment(s) |  
[2024-03-21 12:39:40] [world] The Player <Dave_TheCoolGuy> has picked 1 of IRON_ORE at X= -654, Y= 29, Z= 314 that had [] enchantment(s) |  
[2024-03-21 12:39:41] [world] The Player <PenguinBoi> has picked 3 of LOG at X= -404, Y= 67, Z= -204 that had [] enchantment(s) |  
[2024-03-21 12:39:41] [world] The Player <Dave_TheCoolGuy> has picked 2 of IRON_ORE at X= -654, Y= 30, Z= 315 that had [] enchantment(s) |  
[2024-03-21 12:39:42] [world] The Player <PenguinBoi> has picked 1 of LOG at X= -403, Y= 67, Z= -204 that had [] enchantment(s) |  
[2024-03-21 12:39:42] [world] The Player <I_am_amazing> has picked 4 of IRON_ORE at X= -1183, Y= 20, Z= -438 that had [] enchantment(s) |  
[2024-03-21 12:39:43] [world] The Player <PenguinBoi> has picked 1 of LOG at X= -402, Y= 67, Z= -203 that had [] enchantment(s) |  
[2024-03-21 12:39:44] [world] The Player <PenguinBoi> has picked 1 of LOG at X= -403, Y= 67, Z= -203 that had [] enchantment(s) |  
[2024-03-21 12:39:44] [world] The Player <digbick> has picked 1 of COBBLESTONE at X= -651, Y= 30, Z= 312 that had [] enchantment(s) |  
[2024-03-21 12:39:44] [world] The Player <PenguinBoi> has picked 1 of LOG at X= -403, Y= 67, Z= -201 that had [] enchantment(s) |  
[2024-03-21 12:39:45] [world] The Player <PenguinBoi> has picked 1 of LOG at X= -402, Y= 67, Z= -200 that had [] enchantment(s) |  
[2024-03-21 12:39:46] [world] The Player <PenguinBoi> has picked 1 of LOG at X= -403, Y= 67, Z= -199 that had [] enchantment(s) |  
[2024-03-21 12:39:47] [world] The Player <PenguinBoi> has picked 1 of LOG at X= -402, Y= 66, Z= -198 that had [] enchantment(s) |  
[2024-03-21 12:39:48] [world] The Player <I_am_amazing> has picked 4 of IRON_ORE at X= -1192, Y= 21, Z= -438 that had [] enchantment(s) |  
[2024-03-21 12:39:48] [world] The Player <PenguinBoi> has picked 1 of LOG at X= -403, Y= 67, Z= -198 that had [] enchantment(s) |  
[2024-03-21 12:39:48] [world] The Player <digbick> has picked 3 of COBBLESTONE at X= -650, Y= 27, Z= 313 that had [] enchantment(s) |  
[2024-03-21 12:39:49] [world] The Player <PenguinBoi> has picked 1 of LOG at X= -403, Y= 66, Z= -196 that had [] enchantment(s) |  
[2024-03-21 12:39:50] [world] The Player <I_am_amazing> has picked 1 of IRON_ORE at X= -1193, Y= 21, Z= -438 that had [] enchantment(s) |  
[2024-03-21 12:39:50] [world] The Player <I_am_amazing> has picked 1 of STONE at X= -1193, Y= 21, Z= -438 that had [] enchantment(s) |  
[2024-03-21 12:39:51] [world] The Player <PenguinBoi> has picked 1 of LOG at X= -403, Y= 66, Z= -196 that had [] enchantment(s) |  
[2024-03-21 12:39:52] [world] The Player <PenguinBoi> has picked 1 of LOG at X= -405, Y= 67, Z= -196 that had [] enchantment(s) |  
[2024-03-21 12:39:54] [world] The Player <digbick> has picked 4 of GOLD_ORE at X= -650, Y= 29, Z= 311 that had [] enchantment(s) |  
[2024-03-21 12:39:54] [world] The Player <PenguinBoi> has picked 1 of LOG at X= -407, Y= 67, Z= -196 that had [] enchantment(s) |  
[2024-03-21 12:39:55] [world] The Player <PenguinBoi> has picked 1 of LOG at X= -409, Y= 67, Z= -195 that had [] enchantment(s) |  
[2024-03-21 12:39:57] [world] The Player <PenguinBoi> has picked 1 of LOG at X= -410, Y= 68, Z= -197 that had [] enchantment(s) |  
[2024-03-21 12:39:57] [world] The Player <digbick> has picked 1 of GOLD_ORE at X= -649, Y= 30, Z= 311 that had [] enchantment(s) |  
[2024-03-21 12:39:57] [world] The Player <somebody139> has picked 1 of COBBLESTONE at X= -779, Y= 10, Z= 195 that had [] enchantment(s) |  
[2024-03-21 12:39:57] [world] The Player <PenguinBoi> has picked 1 of LOG at X= -410, Y= 67, Z= -196 that had [] enchantment(s) |  
[2024-03-21 12:39:57] [world] The Player <somebody139> has picked 1 of COBBLESTONE at X= -779, Y= 9, Z= 195 that had [] enchantment(s) |  
[2024-03-21 12:39:58] [world] The Player <digbick> has picked 1 of GOLD_ORE at X= -649, Y= 29, Z= 311 that had [] enchantment(s) |  
[2024-03-21 12:39:58] [world] The Player <somebody139> has picked 1 of COBBLESTONE at X= -779, Y= 8, Z= 195 that had [] enchantment(s) |  
[2024-03-21 12:39:58] [world] The Player <PenguinBoi> has picked 1 of LOG at X= -412, Y= 67, Z= -195 that had [] enchantment(s) |  
[2024-03-21 12:39:59] [world] The Player <somebody139> has picked 1 of COBBLESTONE at X= -779, Y= 7, Z= 195 that had [] enchantment(s) |  
[2024-03-21 12:40:01] [world] The Player <PenguinBoi> has picked 1 of LOG at X= -413, Y= 67, Z= -196 that had [] enchantment(s) |  
[2024-03-21 12:40:01] [world] The Player <PenguinBoi> has picked 1 of LOG at X= -415, Y= 67, Z= -196 that had [] enchantment(s) |  
[2024-03-21 12:40:06] [world] The Player <PenguinBoi> has picked 1 of LOG at X= -411, Y= 67, Z= -204 that had [] enchantment(s) |  
[2024-03-21 12:40:06] [world] The Player <PenguinBoi> has picked 1 of LOG at X= -409, Y= 67, Z= -204 that had [] enchantment(s) |  
[2024-03-21 12:40:06] [world] The Player <NezukoChan> has picked 1 of INK_SACK at X= -10176, Y= 64, Z= 4118 that had [] enchantment(s) | §eFlashbang§e
[2024-03-21 12:40:08] [world] The Player <I_am_amazing> has picked 1 of COAL_ORE at X= -1175, Y= 20, Z= -441 that had [] enchantment(s) |  
[2024-03-21 12:40:08] [world] The Player <ACE> has picked 1 of REDSTONE at X= -733, Y= 91, Z= 198 that had [] enchantment(s) |  
[2024-03-21 12:40:09] [world] The Player <I_am_amazing> has picked 1 of COAL_ORE at X= -1175, Y= 19, Z= -441 that had [] enchantment(s) |  
[2024-03-21 12:40:09] [world] The Player <dhar> has picked 2 of LOG at X= -678, Y= 72, Z= 321 that had [] enchantment(s) |  
[2024-03-21 12:40:09] [world] The Player <I_am_amazing> has picked 1 of COAL_ORE at X= -1175, Y= 19, Z= -441 that had [] enchantment(s) |  
[2024-03-21 12:40:10] [world] The Player <I_am_amazing> has picked 1 of COAL_ORE at X= -1175, Y= 19, Z= -441 that had [] enchantment(s) |  
[2024-03-21 12:40:11] [world] The Player <dhar> has picked 1 of LOG at X= -678, Y= 72, Z= 321 that had [] enchantment(s) |  
[2024-03-21 12:40:11] [world] The Player <I_am_amazing> has picked 2 of COAL_ORE at X= -1175, Y= 19, Z= -441 that had [] enchantment(s) |  
[2024-03-21 12:40:11] [world] The Player <dhar> has picked 1 of LOG at X= -678, Y= 74, Z= 321 that had [] enchantment(s) |  
[2024-03-21 12:40:12] [world] The Player <Dave_TheCoolGuy> has picked 1 of WORKBENCH at X= -655, Y= 30, Z= 315 that had [] enchantment(s) |  
[2024-03-21 12:40:12] [world] The Player <I_am_amazing> has picked 2 of COAL_ORE at X= -1174, Y= 19, Z= -441 that had [] enchantment(s) |  
[2024-03-21 12:40:13] [world] The Player <ACE> has picked 1 of REDSTONE at X= -736, Y= 91, Z= 197 that had [] enchantment(s) |  
[2024-03-21 12:40:13] [world] The Player <ACE> has picked 1 of LOG at X= -734, Y= 90, Z= 198 that had [] enchantment(s) |  
[2024-03-21 12:40:13] [world] The Player <Dave_TheCoolGuy> has picked 2 of IRON_ORE at X= -655, Y= 30, Z= 315 that had [] enchantment(s) |  
[2024-03-21 12:40:14] [world] The Player <I_am_amazing> has picked 2 of COAL_ORE at X= -1175, Y= 18, Z= -442 that had [] enchantment(s) |  
[2024-03-21 12:40:15] [world] The Player <I_am_amazing> has picked 2 of COAL_ORE at X= -1176, Y= 18, Z= -442 that had [] enchantment(s) |  
[2024-03-21 12:40:15] [world] The Player <I_am_amazing> has picked 1 of COAL_ORE at X= -1176, Y= 18, Z= -442 that had [] enchantment(s) |  
[2024-03-21 12:40:16] [world] The Player <dick_slap> has picked 1 of LEATHER at X= -721, Y= 67, Z= 278 that had [] enchantment(s) |  
[2024-03-21 12:40:16] [world] The Player <I_am_amazing> has picked 1 of COAL_ORE at X= -1176, Y= 18, Z= -443 that had [] enchantment(s) |  
[2024-03-21 12:40:16] [world] The Player <I_am_amazing> has picked 1 of COAL_ORE at X= -1175, Y= 18, Z= -443 that had [] enchantment(s) |  
[2024-03-21 12:40:16] [world] The Player <PenguinBoi> has picked 2 of LOG_2 at X= -385, Y= 67, Z= -210 that had [] enchantment(s) |  
[2024-03-21 12:40:17] [world] The Player <I_am_amazing> has picked 1 of COAL_ORE at X= -1175, Y= 18, Z= -442 that had [] enchantment(s) |  
[2024-03-21 12:40:17] [world] The Player <Dave_TheCoolGuy> has picked 1 of COBBLESTONE at X= -654, Y= 29, Z= 314 that had [] enchantment(s) |  
[2024-03-21 12:40:17] [world] The Player <Tester> has picked 1 of INK_SACK at X= -10174, Y= 64, Z= 4117 that had [] enchantment(s) | §eFlashbang§e
[2024-03-21 12:40:17] [world] The Player <PenguinBoi> has picked 1 of LOG_2 at X= -385, Y= 67, Z= -210 that had [] enchantment(s) |  
[2024-03-21 12:40:18] [world] The Player <I_am_amazing> has picked 1 of COAL_ORE at X= -1176, Y= 18, Z= -442 that had [] enchantment(s) |  
[2024-03-21 12:40:18] [world] The Player <WienerDogFace> has picked 1 of WORKBENCH at X= -391, Y= 85, Z= -56 that had [] enchantment(s) |  
[2024-03-21 12:40:18] [world] The Player <I_am_amazing> has picked 1 of STONE at X= -1176, Y= 18, Z= -441 that had [] enchantment(s) |  
[2024-03-21 12:40:18] [world] The Player <PenguinBoi> has picked 1 of LOG_2 at X= -386, Y= 69, Z= -212 that had [] enchantment(s) |  
[2024-03-21 12:40:19] [world] The Player <I_am_amazing> has picked 1 of COAL_ORE at X= -1174, Y= 18, Z= -442 that had [] enchantment(s) |  
[2024-03-21 12:40:19] [world] The Player <Tester> has picked 1 of SEEDS at X= -10175, Y= 64, Z= 4118 that had [] enchantment(s) |  
[2024-03-21 12:40:20] [world] The Player <I_am_amazing> has picked 1 of STONE at X= -1173, Y= 19, Z= -441 that had [] enchantment(s) |  
[2024-03-21 12:40:20] [world] The Player <I_am_amazing> has picked 1 of COAL_ORE at X= -1173, Y= 19, Z= -441 that had [] enchantment(s) |  
[2024-03-21 12:40:20] [world] The Player <NezukoChan> has picked 1 of INK_SACK at X= -10177, Y= 64, Z= 4117 that had [] enchantment(s) | §eFlashbang§e
[2024-03-21 12:40:21] [world] The Player <I_am_amazing> has picked 1 of COAL_ORE at X= -1173, Y= 19, Z= -440 that had [] enchantment(s) |  
[2024-03-21 12:40:21] [world] The Player <dick_slap> has picked 1 of LEATHER at X= -721, Y= 63, Z= 272 that had [] enchantment(s) |  
[2024-03-21 12:40:21] [world] The Player <I_am_amazing> has picked 1 of COAL_ORE at X= -1173, Y= 19, Z= -440 that had [] enchantment(s) |  
[2024-03-21 12:40:22] [world] The Player <ACE> has picked 1 of COBBLESTONE at X= -735, Y= 88, Z= 197 that had [] enchantment(s) |  
[2024-03-21 12:40:22] [world] The Player <PenguinBoi> has picked 3 of LOG_2 at X= -385, Y= 66, Z= -210 that had [] enchantment(s) |  
[2024-03-21 12:40:22] [world] The Player <ACE> has picked 1 of COBBLESTONE at X= -735, Y= 89, Z= 197 that had [] enchantment(s) |  
[2024-03-21 12:40:23] [world] The Player <A_Random_Person> has picked 1 of SIGN at X= -1536, Y= 50, Z= -117 that had [] enchantment(s) |  
