[2024-03-17 22:33:00] [world] The Player <TurtleDuck> has broke SAND at X= -528, Y= 72, Z= 267
[2024-03-18 00:56:24] [world_the_end] The Player <Milk_Frog> has broke ENDER_STONE at X= 36, Y= 62, Z= 28
[2024-03-18 00:56:25] [world_the_end] The Player <Milk_Frog> has broke ENDER_STONE at X= 36, Y= 61, Z= 28
[2024-03-18 00:56:25] [world_the_end] The Player <Milk_Frog> has broke ENDER_STONE at X= 35, Y= 62, Z= 28
[2024-03-18 00:56:25] [world_the_end] The Player <Milk_Frog> has broke ENDER_STONE at X= 35, Y= 61, Z= 28
[2024-03-18 00:56:26] [world_the_end] The Player <Milk_Frog> has broke ENDER_STONE at X= 34, Y= 62, Z= 28
[2024-03-18 00:56:26] [world_the_end] The Player <Milk_Frog> has broke ENDER_STONE at X= 34, Y= 61, Z= 28
[2024-03-18 00:56:44] [world_the_end] The Player <Milk_Frog> has broke ENDER_STONE at X= 33, Y= 62, Z= 28
[2024-03-18 00:56:44] [world_the_end] The Player <Milk_Frog> has broke ENDER_STONE at X= 33, Y= 61, Z= 28
[2024-03-18 00:57:02] [world_the_end] The Player <Koi> has broke STONE at X= 99, Y= 45, Z= 0
[2024-03-18 00:58:01] [world_the_end] The Player <Koi> has broke ENDER_STONE at X= 79, Y= 57, Z= 0
[2024-03-18 00:58:11] [world_the_end] The Player <Koi> has broke ENDER_STONE at X= 68, Y= 60, Z= 0
[2024-03-18 00:58:27] [world_the_end] The Player <Milk_Frog> has broke NOTE_BLOCK at X= 36, Y= 62, Z= 24
[2024-03-18 00:58:40] [world_the_end] The Player <Milk_Frog> has broke ENDER_STONE at X= 36, Y= 60, Z= 24
[2024-03-18 00:58:56] [world_the_end] The Player <Milk_Frog> has broke NOTE_BLOCK at X= 37, Y= 63, Z= 24
[2024-03-18 00:58:57] [world_the_end] The Player <Milk_Frog> has broke NOTE_BLOCK at X= 36, Y= 62, Z= 24
[2024-03-18 01:00:33] [world] The Player <Koi> has broke WOOD at X= -607, Y= 67, Z= 322
[2024-03-18 01:01:05] [world_the_end] The Player <Milk_Frog> has broke NOTE_BLOCK at X= 37, Y= 63, Z= 24
[2024-03-18 01:02:03] [world_the_end] The Player <Koi> has broke LOG at X= 37, Y= 63, Z= 24
[2024-03-18 01:02:22] [world_the_end] The Player <Koi> has broke LOG at X= 36, Y= 63, Z= 24
[2024-03-18 01:04:08] [world_nether] The Player <Milk_Frog> has broke PISTON_BASE at X= 12500, Y= 128, Z= 8
[2024-03-18 01:04:52] [world] The Player <NezukoChan> has broke FURNACE at X= -550, Y= 60, Z= 280
[2024-03-18 01:05:29] [world_nether] The Player <Milk_Frog> has broke PISTON_STICKY_BASE at X= 12499, Y= 128, Z= -7
[2024-03-18 01:05:35] [world_nether] The Player <Milk_Frog> has broke PISTON_BASE at X= 12499, Y= 128, Z= -7
[2024-03-18 01:05:46] [world_nether] The Player <Milk_Frog> has broke REDSTONE_BLOCK at X= 12497, Y= 128, Z= -6
[2024-03-18 01:05:47] [world_nether] The Player <Milk_Frog> has broke REDSTONE_BLOCK at X= 12499, Y= 128, Z= -6
[2024-03-18 01:05:49] [world_nether] The Player <Milk_Frog> has broke REDSTONE_BLOCK at X= 12497, Y= 129, Z= -7
[2024-03-18 01:05:52] [world_nether] The Player <Milk_Frog> has broke SLIME_BLOCK at X= 12499, Y= 128, Z= -7
[2024-03-18 01:05:52] [world_nether] The Player <Milk_Frog> has broke PISTON_BASE at X= 12500, Y= 128, Z= -7
[2024-03-18 01:06:07] [world_nether] The Player <Milk_Frog> has broke REDSTONE_BLOCK at X= 12498, Y= 128, Z= -6
[2024-03-18 01:06:12] [world_nether] The Player <Milk_Frog> has broke AIR at X= 12509, Y= 128, Z= -7
[2024-03-18 01:06:13] [world_nether] The Player <Milk_Frog> has broke AIR at X= 12510, Y= 128, Z= -7
[2024-03-18 01:06:14] [world_nether] The Player <Milk_Frog> has broke REDSTONE_BLOCK at X= 12513, Y= 129, Z= -7
[2024-03-18 01:06:15] [world_nether] The Player <Milk_Frog> has broke SLIME_BLOCK at X= 12513, Y= 128, Z= -7
[2024-03-18 01:06:17] [world_nether] The Player <Milk_Frog> has broke PISTON_BASE at X= 12512, Y= 128, Z= -7
[2024-03-18 01:06:17] [world_nether] The Player <Milk_Frog> has broke PISTON_STICKY_BASE at X= 12511, Y= 128, Z= -7
[2024-03-18 01:06:18] [world_nether] The Player <Milk_Frog> has broke REDSTONE_BLOCK at X= 12511, Y= 129, Z= -7
[2024-03-18 01:06:18] [world_nether] The Player <Milk_Frog> has broke SLIME_BLOCK at X= 12511, Y= 128, Z= -7
[2024-03-18 01:06:19] [world_nether] The Player <Milk_Frog> has broke PISTON_BASE at X= 12509, Y= 128, Z= -7
[2024-03-18 01:06:32] [world_nether] The Player <Milk_Frog> has broke PISTON_STICKY_BASE at X= 12499, Y= 128, Z= -6
[2024-03-18 01:06:40] [world_nether] The Player <Milk_Frog> has broke REDSTONE_BLOCK at X= 12497, Y= 128, Z= -5
[2024-03-18 01:06:42] [world] The Player <NezukoChan> has broke COBBLESTONE at X= -588, Y= 68, Z= 357
[2024-03-18 01:06:43] [world] The Player <NezukoChan> has broke COBBLESTONE at X= -588, Y= 68, Z= 359
[2024-03-18 01:07:14] [world_nether] The Player <Milk_Frog> has broke REDSTONE_BLOCK at X= 12498, Y= 128, Z= -5
[2024-03-18 01:07:22] [world_nether] The Player <Milk_Frog> has broke BEDROCK at X= 12513, Y= 127, Z= -6
[2024-03-18 01:07:23] [world_nether] The Player <Milk_Frog> has broke AIR at X= 12514, Y= 129, Z= -6
[2024-03-18 01:07:23] [world_nether] The Player <Milk_Frog> has broke AIR at X= 12515, Y= 129, Z= -6
[2024-03-18 01:07:24] [world_nether] The Player <Milk_Frog> has broke BEDROCK at X= 12517, Y= 127, Z= -6
[2024-03-18 01:07:24] [world_nether] The Player <Milk_Frog> has broke SLIME_BLOCK at X= 12517, Y= 128, Z= -6
[2024-03-18 01:07:25] [world_nether] The Player <Milk_Frog> has broke REDSTONE_BLOCK at X= 12517, Y= 129, Z= -6
[2024-03-18 01:07:28] [world_nether] The Player <Milk_Frog> has broke PISTON_BASE at X= 12513, Y= 128, Z= -6
[2024-03-18 01:07:34] [world_nether] The Player <Milk_Frog> has broke PISTON_BASE at X= 12513, Y= 128, Z= -6
[2024-03-18 01:07:35] [world_nether] The Player <Milk_Frog> has broke PISTON_BASE at X= 12513, Y= 127, Z= -6
[2024-03-18 01:07:36] [world_nether] The Player <Milk_Frog> has broke REDSTONE_BLOCK at X= 12516, Y= 129, Z= -6
[2024-03-18 01:07:37] [world_nether] The Player <Milk_Frog> has broke PISTON_BASE at X= 12514, Y= 128, Z= -6
[2024-03-18 01:07:38] [world_nether] The Player <Milk_Frog> has broke PISTON_BASE at X= 12514, Y= 128, Z= -6
[2024-03-18 01:08:04] [world_nether] The Player <Milk_Frog> has broke REDSTONE_BLOCK at X= 12516, Y= 129, Z= -6
[2024-03-18 01:08:27] [world_nether] The Player <Milk_Frog> has broke REDSTONE_BLOCK at X= 12517, Y= 128, Z= -5
[2024-03-18 01:13:00] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= 12497, Y= 143, Z= 3
[2024-03-18 01:13:00] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= 12497, Y= 144, Z= 3
[2024-03-18 01:13:01] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= 12497, Y= 142, Z= 3
[2024-03-18 01:13:01] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= 12497, Y= 141, Z= 3
[2024-03-18 01:13:02] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= 12497, Y= 140, Z= 4
[2024-03-18 01:13:02] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= 12497, Y= 140, Z= 3
[2024-03-18 01:13:03] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= 12497, Y= 139, Z= 3
[2024-03-18 01:13:03] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= 12497, Y= 139, Z= 4
[2024-03-18 01:13:03] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= 12497, Y= 138, Z= 3
[2024-03-18 01:13:04] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= 12497, Y= 137, Z= 3
[2024-03-18 01:13:04] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= 12497, Y= 138, Z= 4
[2024-03-18 01:13:05] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= 12497, Y= 137, Z= 4
[2024-03-18 01:13:05] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= 12497, Y= 136, Z= 4
[2024-03-18 01:13:05] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= 12497, Y= 136, Z= 3
[2024-03-18 01:13:06] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= 12497, Y= 135, Z= 3
[2024-03-18 01:13:06] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= 12497, Y= 135, Z= 4
[2024-03-18 01:13:07] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= 12497, Y= 134, Z= 4
[2024-03-18 01:13:07] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= 12497, Y= 134, Z= 3
[2024-03-18 01:13:07] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= 12497, Y= 133, Z= 3
[2024-03-18 01:13:08] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= 12497, Y= 132, Z= 3
[2024-03-18 01:13:08] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= 12497, Y= 133, Z= 4
[2024-03-18 01:13:09] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= 12497, Y= 132, Z= 4
[2024-03-18 01:13:09] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= 12497, Y= 131, Z= 4
[2024-03-18 01:13:10] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= 12498, Y= 131, Z= 4
[2024-03-18 01:13:10] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= 12497, Y= 131, Z= 3
[2024-03-18 01:13:11] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= 12497, Y= 130, Z= 4
[2024-03-18 01:13:11] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= 12498, Y= 130, Z= 4
[2024-03-18 01:13:12] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= 12497, Y= 129, Z= 4
[2024-03-18 01:13:12] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= 12498, Y= 129, Z= 4
[2024-03-18 01:13:13] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= 12497, Y= 128, Z= 4
[2024-03-18 01:13:13] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= 12498, Y= 128, Z= 4
[2024-03-18 01:13:17] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= 12500, Y= 131, Z= 7
[2024-03-18 01:13:18] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= 12500, Y= 130, Z= 7
[2024-03-18 01:13:18] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= 12500, Y= 132, Z= 7
[2024-03-18 01:13:18] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= 12500, Y= 133, Z= 7
[2024-03-18 01:13:19] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= 12500, Y= 134, Z= 7
[2024-03-18 01:19:24] [world] The Player <TurtleDuck> has broke SAND at X= -601, Y= 63, Z= 382
[2024-03-18 01:19:25] [world] The Player <TurtleDuck> has broke SAND at X= -602, Y= 64, Z= 382
[2024-03-18 01:19:25] [world] The Player <TurtleDuck> has broke SAND at X= -602, Y= 63, Z= 382
[2024-03-18 01:19:26] [world] The Player <TurtleDuck> has broke SAND at X= -603, Y= 64, Z= 382
[2024-03-18 01:19:26] [world] The Player <TurtleDuck> has broke SAND at X= -603, Y= 63, Z= 382
[2024-03-18 01:20:02] [world] The Player <TurtleDuck> has broke SAND at X= -603, Y= 62, Z= 382
[2024-03-18 01:20:02] [world] The Player <TurtleDuck> has broke STONE at X= -603, Y= 61, Z= 382
[2024-03-18 01:20:03] [world] The Player <TurtleDuck> has broke SAND at X= -604, Y= 63, Z= 382
[2024-03-18 01:20:03] [world] The Player <TurtleDuck> has broke SAND at X= -604, Y= 62, Z= 382
[2024-03-18 01:20:04] [world] The Player <TurtleDuck> has broke SANDSTONE at X= -604, Y= 61, Z= 382
[2024-03-18 01:20:04] [world] The Player <TurtleDuck> has broke SAND at X= -604, Y= 61, Z= 382
[2024-03-18 01:20:04] [world] The Player <TurtleDuck> has broke SANDSTONE at X= -604, Y= 60, Z= 382
[2024-03-18 01:20:05] [world] The Player <TurtleDuck> has broke STONE at X= -605, Y= 60, Z= 382
[2024-03-18 01:20:05] [world] The Player <TurtleDuck> has broke STONE at X= -605, Y= 59, Z= 382
[2024-03-18 01:20:06] [world] The Player <TurtleDuck> has broke STONE at X= -605, Y= 58, Z= 382
[2024-03-18 01:20:06] [world] The Player <TurtleDuck> has broke SANDSTONE at X= -604, Y= 59, Z= 382
[2024-03-18 01:20:11] [world] The Player <TurtleDuck> has broke SAND at X= -602, Y= 62, Z= 382
[2024-03-18 01:20:14] [world] The Player <TurtleDuck> has broke STONE at X= -606, Y= 59, Z= 382
[2024-03-18 01:20:14] [world] The Player <TurtleDuck> has broke STONE at X= -606, Y= 58, Z= 382
[2024-03-18 01:20:15] [world] The Player <TurtleDuck> has broke STONE at X= -607, Y= 59, Z= 382
[2024-03-18 01:20:16] [world] The Player <TurtleDuck> has broke STONE at X= -607, Y= 58, Z= 382
[2024-03-18 01:20:19] [world] The Player <TurtleDuck> has broke STONE at X= -608, Y= 58, Z= 382
[2024-03-18 01:20:37] [world] The Player <TurtleDuck> has broke SAND at X= -601, Y= 61, Z= 382
[2024-03-18 01:20:37] [world] The Player <TurtleDuck> has broke STONE at X= -602, Y= 60, Z= 382
[2024-03-18 01:20:47] [world] The Player <TurtleDuck> has broke SAND at X= -600, Y= 63, Z= 382
[2024-03-18 01:20:50] [world] The Player <TurtleDuck> has broke STONE at X= -603, Y= 60, Z= 382
[2024-03-18 01:20:50] [world] The Player <TurtleDuck> has broke POWERED_RAIL at X= -602, Y= 60, Z= 382
[2024-03-18 01:20:54] [world] The Player <TurtleDuck> has broke SAND at X= -601, Y= 61, Z= 382
[2024-03-18 01:21:05] [world] The Player <TurtleDuck> has broke POWERED_RAIL at X= -602, Y= 60, Z= 382
[2024-03-18 01:21:08] [world] The Player <TurtleDuck> has broke TNT at X= -601, Y= 61, Z= 382
[2024-03-18 01:21:25] [world] The Player <TurtleDuck> has broke STONE at X= -608, Y= 58, Z= 380
[2024-03-18 01:21:26] [world] The Player <TurtleDuck> has broke STONE at X= -608, Y= 58, Z= 379
[2024-03-18 01:21:26] [world] The Player <TurtleDuck> has broke STONE at X= -608, Y= 58, Z= 378
[2024-03-18 01:21:26] [world] The Player <TurtleDuck> has broke STONE at X= -608, Y= 58, Z= 377
[2024-03-18 01:21:31] [world] The Player <TurtleDuck> has broke REDSTONE_TORCH_ON at X= -608, Y= 58, Z= 379
[2024-03-18 01:21:40] [world] The Player <TurtleDuck> has broke STONE at X= -610, Y= 58, Z= 381
[2024-03-18 01:21:40] [world] The Player <TurtleDuck> has broke STONE at X= -610, Y= 58, Z= 380
[2024-03-18 01:21:41] [world] The Player <TurtleDuck> has broke STONE at X= -611, Y= 58, Z= 380
[2024-03-18 01:21:41] [world] The Player <TurtleDuck> has broke STONE at X= -612, Y= 58, Z= 380
[2024-03-18 01:21:41] [world] The Player <TurtleDuck> has broke STONE at X= -612, Y= 58, Z= 379
[2024-03-18 01:21:41] [world] The Player <TurtleDuck> has broke STONE at X= -611, Y= 58, Z= 379
[2024-03-18 01:21:41] [world] The Player <TurtleDuck> has broke STONE at X= -613, Y= 58, Z= 379
[2024-03-18 01:21:41] [world] The Player <TurtleDuck> has broke STONE at X= -614, Y= 58, Z= 379
[2024-03-18 01:21:44] [world] The Player <TurtleDuck> has broke STONE at X= -610, Y= 58, Z= 382
[2024-03-18 01:21:45] [world] The Player <TurtleDuck> has broke STONE at X= -611, Y= 58, Z= 382
[2024-03-18 01:21:45] [world] The Player <TurtleDuck> has broke STONE at X= -612, Y= 58, Z= 382
[2024-03-18 01:21:45] [world] The Player <TurtleDuck> has broke STONE at X= -613, Y= 58, Z= 382
[2024-03-18 01:21:45] [world] The Player <TurtleDuck> has broke STONE at X= -614, Y= 58, Z= 382
[2024-03-18 01:21:46] [world] The Player <TurtleDuck> has broke STONE at X= -610, Y= 57, Z= 382
[2024-03-18 01:21:46] [world] The Player <TurtleDuck> has broke STONE at X= -611, Y= 57, Z= 382
[2024-03-18 01:21:46] [world] The Player <TurtleDuck> has broke STONE at X= -612, Y= 57, Z= 382
[2024-03-18 01:21:47] [world] The Player <TurtleDuck> has broke STONE at X= -613, Y= 57, Z= 382
[2024-03-18 01:21:47] [world] The Player <TurtleDuck> has broke STONE at X= -614, Y= 57, Z= 382
[2024-03-18 01:21:47] [world] The Player <TurtleDuck> has broke STONE at X= -615, Y= 58, Z= 382
[2024-03-18 01:21:47] [world] The Player <TurtleDuck> has broke STONE at X= -616, Y= 58, Z= 382
[2024-03-18 01:21:47] [world] The Player <TurtleDuck> has broke STONE at X= -617, Y= 58, Z= 382
[2024-03-18 01:21:47] [world] The Player <TurtleDuck> has broke STONE at X= -617, Y= 57, Z= 382
[2024-03-18 01:21:48] [world] The Player <TurtleDuck> has broke STONE at X= -615, Y= 57, Z= 382
[2024-03-18 01:21:48] [world] The Player <TurtleDuck> has broke STONE at X= -616, Y= 57, Z= 382
[2024-03-18 01:21:48] [world] The Player <TurtleDuck> has broke STONE at X= -618, Y= 57, Z= 382
[2024-03-18 01:22:34] [world] The Player <Heinrich_Himmler> has broke SANDSTONE at X= -641, Y= 67, Z= 358
[2024-03-18 01:22:35] [world] The Player <Heinrich_Himmler> has broke SANDSTONE at X= -641, Y= 66, Z= 358
[2024-03-18 01:22:35] [world] The Player <Heinrich_Himmler> has broke SANDSTONE at X= -641, Y= 65, Z= 358
[2024-03-18 01:22:36] [world] The Player <Heinrich_Himmler> has broke SANDSTONE at X= -641, Y= 64, Z= 358
[2024-03-18 01:22:36] [world] The Player <Heinrich_Himmler> has broke SANDSTONE at X= -641, Y= 63, Z= 358
[2024-03-18 01:22:37] [world] The Player <Heinrich_Himmler> has broke STONE at X= -641, Y= 62, Z= 358
[2024-03-18 01:22:37] [world] The Player <Heinrich_Himmler> has broke STONE at X= -641, Y= 61, Z= 358
[2024-03-18 01:22:38] [world] The Player <Heinrich_Himmler> has broke STONE at X= -641, Y= 60, Z= 358
[2024-03-18 01:22:39] [world] The Player <Heinrich_Himmler> has broke STONE at X= -641, Y= 59, Z= 358
[2024-03-18 01:22:39] [world] The Player <Heinrich_Himmler> has broke STONE at X= -641, Y= 58, Z= 358
[2024-03-18 01:22:40] [world] The Player <Heinrich_Himmler> has broke STONE at X= -641, Y= 57, Z= 358
[2024-03-18 01:22:41] [world] The Player <Heinrich_Himmler> has broke STONE at X= -641, Y= 56, Z= 358
[2024-03-18 01:22:41] [world] The Player <TurtleDuck> has broke STONE at X= -620, Y= 57, Z= 382
[2024-03-18 01:22:41] [world] The Player <Heinrich_Himmler> has broke STONE at X= -641, Y= 55, Z= 358
[2024-03-18 01:22:42] [world] The Player <TurtleDuck> has broke STONE at X= -620, Y= 56, Z= 382
[2024-03-18 01:22:42] [world] The Player <TurtleDuck> has broke STONE at X= -621, Y= 57, Z= 382
[2024-03-18 01:22:42] [world] The Player <Heinrich_Himmler> has broke STONE at X= -641, Y= 54, Z= 358
[2024-03-18 01:22:43] [world] The Player <Heinrich_Himmler> has broke STONE at X= -641, Y= 53, Z= 358
[2024-03-18 01:22:43] [world] The Player <Heinrich_Himmler> has broke STONE at X= -641, Y= 52, Z= 358
[2024-03-18 01:22:44] [world] The Player <Heinrich_Himmler> has broke STONE at X= -641, Y= 51, Z= 358
[2024-03-18 01:22:44] [world] The Player <Heinrich_Himmler> has broke STONE at X= -641, Y= 50, Z= 358
[2024-03-18 01:22:45] [world] The Player <TurtleDuck> has broke STONE at X= -620, Y= 58, Z= 382
[2024-03-18 01:22:45] [world] The Player <Heinrich_Himmler> has broke STONE at X= -641, Y= 49, Z= 358
[2024-03-18 01:22:45] [world] The Player <TurtleDuck> has broke STONE at X= -621, Y= 57, Z= 381
[2024-03-18 01:22:46] [world] The Player <Heinrich_Himmler> has broke STONE at X= -641, Y= 48, Z= 358
[2024-03-18 01:22:46] [world] The Player <TurtleDuck> has broke STONE at X= -621, Y= 58, Z= 382
[2024-03-18 01:22:46] [world] The Player <Heinrich_Himmler> has broke STONE at X= -641, Y= 47, Z= 358
[2024-03-18 01:22:47] [world] The Player <Heinrich_Himmler> has broke STONE at X= -641, Y= 46, Z= 358
[2024-03-18 01:22:47] [world] The Player <TurtleDuck> has broke STONE at X= -622, Y= 58, Z= 382
[2024-03-18 01:22:47] [world] The Player <Heinrich_Himmler> has broke STONE at X= -641, Y= 45, Z= 358
[2024-03-18 01:22:48] [world] The Player <TurtleDuck> has broke STONE at X= -621, Y= 59, Z= 382
[2024-03-18 01:22:48] [world] The Player <TurtleDuck> has broke STONE at X= -622, Y= 59, Z= 382
[2024-03-18 01:22:48] [world] The Player <Heinrich_Himmler> has broke STONE at X= -641, Y= 44, Z= 358
[2024-03-18 01:22:48] [world] The Player <TurtleDuck> has broke STONE at X= -622, Y= 60, Z= 382
[2024-03-18 01:22:49] [world] The Player <Heinrich_Himmler> has broke STONE at X= -641, Y= 43, Z= 358
[2024-03-18 01:22:49] [world] The Player <Heinrich_Himmler> has broke STONE at X= -641, Y= 42, Z= 358
[2024-03-18 01:22:50] [world] The Player <TurtleDuck> has broke STONE at X= -623, Y= 59, Z= 382
[2024-03-18 01:22:50] [world] The Player <Heinrich_Himmler> has broke STONE at X= -641, Y= 41, Z= 358
[2024-03-18 01:22:50] [world] The Player <TurtleDuck> has broke STONE at X= -623, Y= 60, Z= 382
[2024-03-18 01:22:50] [world] The Player <Heinrich_Himmler> has broke STONE at X= -641, Y= 40, Z= 358
[2024-03-18 01:22:51] [world] The Player <Heinrich_Himmler> has broke STONE at X= -641, Y= 39, Z= 358
[2024-03-18 01:22:52] [world] The Player <Heinrich_Himmler> has broke STONE at X= -641, Y= 38, Z= 358
[2024-03-18 01:22:52] [world] The Player <TurtleDuck> has broke STONE at X= -624, Y= 60, Z= 382
[2024-03-18 01:22:52] [world] The Player <Heinrich_Himmler> has broke STONE at X= -641, Y= 37, Z= 358
[2024-03-18 01:22:52] [world] The Player <TurtleDuck> has broke STONE at X= -623, Y= 61, Z= 382
[2024-03-18 01:22:53] [world] The Player <Heinrich_Himmler> has broke STONE at X= -641, Y= 36, Z= 358
[2024-03-18 01:22:54] [world] The Player <TurtleDuck> has broke STONE at X= -625, Y= 60, Z= 382
[2024-03-18 01:22:54] [world] The Player <Heinrich_Himmler> has broke STONE at X= -641, Y= 35, Z= 358
[2024-03-18 01:22:54] [world] The Player <TurtleDuck> has broke SANDSTONE at X= -624, Y= 61, Z= 382
